Date,Price,Open,High,Low,Volume,Change(%)
13 Feb 2023,1773.8,1775.1,1784.45,1761.65,2389142,0.10%
10 Feb 2023,1772.05,1767.9,1778.65,1765,1445942,0.06%
09 Feb 2023,1770.9,1767.95,1775.2,1747.95,2163825,0.31%
08 Feb 2023,1765.5,1778.8,1780,1761.1,1446690,-0.56%
07 Feb 2023,1775.4,1752.2,1780,1747.05,3643187,1.63%
06 Feb 2023,1747,1775,1778.25,1740,3040209,-1.87%
03 Feb 2023,1780.3,1770.6,1783.7,1745.2,2675212,1.05%
02 Feb 2023,1761.75,1720,1768,1720,4184470,0.98%
01 Feb 2023,1744.7,1745,1784,1720.75,3652098,0.79%
31 Jan 2023,1731,1730.5,1738.6,1713.05,4385384,0.28%
30 Jan 2023,1726.25,1713.1,1730.6,1683.85,4939556,0.77%
27 Jan 2023,1713.1,1752.1,1752.1,1704,7516979,-2.10%
25 Jan 2023,1749.8,1757,1760.4,1733,4280333,-0.59%
24 Jan 2023,1760.25,1792.7,1792.7,1748.75,4159188,-1.32%
23 Jan 2023,1783.75,1790,1799.65,1770,7764627,1.18%
20 Jan 2023,1762.9,1778.9,1778.9,1757,4270294,-0.25%
19 Jan 2023,1767.3,1803.5,1803.5,1765,4425644,-1.77%
18 Jan 2023,1799.1,1802.95,1827,1796,2835232,0.08%
17 Jan 2023,1797.65,1780,1801.95,1776.6,2132394,0.72%
16 Jan 2023,1784.8,1787,1799,1780,2118161,0.25%
13 Jan 2023,1780.3,1779.5,1787.3,1759,3983197,0.04%
12 Jan 2023,1779.5,1807,1807,1772.4,3529605,-1.24%
11 Jan 2023,1801.85,1800,1804.15,1784.1,1603701,0.35%
10 Jan 2023,1795.55,1808.55,1816,1788.9,1474131,-0.90%
09 Jan 2023,1811.9,1801,1816,1789,3426868,1.40%
06 Jan 2023,1786.8,1826,1826,1770.65,3799655,-1.84%
05 Jan 2023,1820.3,1820,1832.8,1806.15,1732618,-0.02%
04 Jan 2023,1820.75,1834.9,1834.9,1813.95,1664104,-0.66%
03 Jan 2023,1832.85,1822.25,1836.5,1821,1663448,0.43%
02 Jan 2023,1825.05,1827.8,1833,1816.45,1125001,-0.12%
30 Dec 2022,1827.25,1825.1,1838,1822.3,2692688,0.47%
29 Dec 2022,1818.75,1814.4,1820,1801,2154490,-0.07%
28 Dec 2022,1820.1,1824.4,1831.4,1815.25,1904268,-0.04%
27 Dec 2022,1820.9,1822.65,1827.95,1807,1548286,0.41%
26 Dec 2022,1813.55,1821.95,1826.1,1794.2,4746738,-0.46%
23 Dec 2022,1821.95,1815.95,1839.15,1811.95,2102126,-0.22%
22 Dec 2022,1826.05,1826,1835,1819,1714093,0.63%
21 Dec 2022,1814.6,1860.5,1860.95,1809,2382869,-1.76%
20 Dec 2022,1847.1,1845,1861.95,1834.75,1410586,-0.59%
19 Dec 2022,1858.15,1840.55,1864,1840.5,1713647,0.96%
16 Dec 2022,1840.55,1854.7,1856.95,1835.2,2487828,-1.22%
15 Dec 2022,1863.2,1875.55,1881.8,1854.9,2041799,-0.53%
14 Dec 2022,1873.2,1871.1,1875.95,1863.75,3747141,0.25%
13 Dec 2022,1868.5,1863.75,1871.75,1858.2,6939565,0.15%
12 Dec 2022,1865.75,1865,1879.7,1863,3281447,-1.18%
09 Dec 2022,1888.05,1914,1916.75,1879.25,2648455,-0.47%
08 Dec 2022,1897,1898.9,1904.8,1877.1,12619838,-0.76%
07 Dec 2022,1911.45,1932.5,1932.5,1905.5,2362280,-1.23%
06 Dec 2022,1935.25,1920.55,1943.1,1920.55,1366698,-0.17%
05 Dec 2022,1938.45,1942,1943.95,1920,1245509,0.40%
02 Dec 2022,1930.8,1917.1,1934.9,1917.1,1590968,-0.18%
01 Dec 2022,1934.3,1955,1961.75,1927.85,2471005,-0.65%
30 Nov 2022,1947.05,1939,1955,1916,2950734,1.12%
29 Nov 2022,1925.55,1931.6,1939,1923.25,1363505,-0.13%
28 Nov 2022,1928.15,1916,1942.95,1916,1564504,-0.01%
25 Nov 2022,1928.4,1949,1949,1920,2097541,-0.85%
24 Nov 2022,1944.85,1954.5,1956.3,1933.05,1400421,-0.44%
23 Nov 2022,1953.35,1950.5,1961.5,1945.65,2500563,0.70%
22 Nov 2022,1939.75,1953.85,1953.85,1930.1,1166755,-0.22%
21 Nov 2022,1944.1,1954.55,1954.55,1932.8,1192610,-0.79%
18 Nov 2022,1959.55,1960.95,1997.55,1947.9,4272040,0.46%
17 Nov 2022,1950.55,1963.8,1965,1943.25,2408671,-0.78%
16 Nov 2022,1965.9,1914,1968.65,1913.95,6437651,2.80%
15 Nov 2022,1912.4,1925,1933.3,1895.3,1990292,-0.54%
14 Nov 2022,1922.8,1902.85,1928.7,1901,2142267,1.25%
11 Nov 2022,1899.1,1933,1933.9,1890.9,3424030,-0.68%
10 Nov 2022,1912.15,1895,1915,1891.7,2510124,0.99%
09 Nov 2022,1893.4,1898,1903.6,1880.7,2322634,0.57%
07 Nov 2022,1882.6,1908,1910,1871.65,2624601,-0.91%
04 Nov 2022,1899.95,1906,1908,1894.3,2081413,-0.01%
03 Nov 2022,1900.15,1904.8,1913,1893.6,1591871,-0.51%
02 Nov 2022,1909.95,1918.75,1920,1897.5,1864081,0.04%
01 Nov 2022,1909.2,1908,1941.5,1903.4,2545417,0.38%
31 Oct 2022,1901.95,1899,1912,1889,1874348,0.94%
28 Oct 2022,1884.25,1874,1894.85,1871.05,3048687,1.03%
27 Oct 2022,1865,1883.7,1888,1849.45,4593492,1.00%
25 Oct 2022,1846.6,1911,1911.6,1842,3511650,-2.60%
24 Oct 2022,1895.8,1902.5,1915,1890,649081,-0.36%
21 Oct 2022,1902.65,1870,1925,1866.3,3941971,2.10%
20 Oct 2022,1863.55,1860,1882.95,1855.35,1591107,-0.31%
19 Oct 2022,1869.35,1869,1877.45,1855,913286,0.52%
18 Oct 2022,1859.7,1867.45,1875.9,1855.1,1609858,0.08%
17 Oct 2022,1858.15,1828.05,1862.2,1820.25,1104283,1.32%
14 Oct 2022,1834,1828,1858,1822.5,1670238,1.80%
13 Oct 2022,1801.5,1805,1815.9,1793,1172979,-0.48%
12 Oct 2022,1810.2,1788,1813,1780.2,1035118,1.25%
11 Oct 2022,1787.9,1809.85,1809.85,1783.3,1496718,-1.13%
10 Oct 2022,1808.25,1801.1,1821.75,1794.55,1037722,-0.94%
07 Oct 2022,1825.4,1810.5,1830,1802.2,1063844,0.36%
06 Oct 2022,1818.9,1825,1840,1811.85,1748151,-0.18%
04 Oct 2022,1822.25,1808,1827.8,1802,1668922,2.15%
03 Oct 2022,1783.9,1808,1813,1773.3,2440064,-1.94%
30 Sep 2022,1819.2,1768,1826.45,1757.7,2804653,3.05%
29 Sep 2022,1765.3,1802,1810,1759.75,2799627,-1.52%
28 Sep 2022,1792.6,1790,1808,1775.1,1771117,-0.37%
27 Sep 2022,1799.3,1832.2,1834.85,1792.05,2740144,-1.62%
26 Sep 2022,1829,1836,1858,1816.65,2285176,-1.81%
23 Sep 2022,1862.7,1870.1,1888.7,1841.9,2613759,-1.59%
22 Sep 2022,1892.75,1905.55,1924.6,1881.2,1857227,-1.34%
21 Sep 2022,1918.5,1927,1950,1898.4,2238276,-1.10%
20 Sep 2022,1939.75,1944,1961.7,1933,1612730,0.53%
19 Sep 2022,1929.5,1923.1,1940,1907.55,1675912,-0.04%
16 Sep 2022,1930.3,1926.25,1980,1910.1,5168822,-0.20%
15 Sep 2022,1934.15,1967.5,1987.2,1923,3747498,-1.05%
14 Sep 2022,1954.7,1892,1977.8,1892,3742429,1.63%
13 Sep 2022,1923.4,1933,1940,1920.15,1584581,-0.03%
12 Sep 2022,1924,1925,1944,1917.75,1483681,-0.12%
09 Sep 2022,1926.35,1950,1950.7,1916.5,2817973,-0.19%
08 Sep 2022,1930.05,1920.1,1938,1912,2412183,1.14%
07 Sep 2022,1908.25,1900,1915.1,1885.7,1976258,-0.39%
06 Sep 2022,1915.7,1944.95,1949.95,1910,2767854,-1.15%
05 Sep 2022,1937.9,1911,1957,1911,3806770,0.99%
02 Sep 2022,1918.85,1916.95,1929,1904.4,3331376,0.84%
01 Sep 2022,1902.85,1875,1925.5,1875,4207842,-0.66%
30 Aug 2022,1915.45,1864.85,1920,1857,3885850,3.54%
29 Aug 2022,1850,1858,1877.95,1845,3639673,-2.74%
26 Aug 2022,1902.05,1872.35,1927,1868.9,3343088,1.78%
25 Aug 2022,1868.75,1875.1,1905.45,1856.15,2204409,0.06%
24 Aug 2022,1867.6,1851,1873.95,1841.4,1415625,0.64%
23 Aug 2022,1855.75,1824,1869,1820,2214300,1.29%
22 Aug 2022,1832.05,1826.95,1838,1811.3,4162757,-2.39%
19 Aug 2022,1877,1919,1942.45,1871,4563906,-1.44%
18 Aug 2022,1904.5,1839,1912,1832,3661316,3.52%
17 Aug 2022,1839.7,1854,1854,1831.15,3383334,-0.36%
16 Aug 2022,1846.35,1850.45,1861.8,1838.55,1313624,0.28%
12 Aug 2022,1841.2,1860,1860,1836.5,1396522,-0.66%
11 Aug 2022,1853.5,1849,1856.65,1833,2778338,1.38%
10 Aug 2022,1828.35,1848,1849.25,1821.05,1657327,-0.88%
08 Aug 2022,1844.5,1830,1849.5,1816.8,1555925,0.58%
05 Aug 2022,1833.9,1844.75,1850,1822.65,1664571,-0.09%
04 Aug 2022,1835.55,1856.6,1859,1814.25,2361186,-0.84%
03 Aug 2022,1851.1,1875,1879.8,1840,2535679,-1.78%
02 Aug 2022,1884.6,1851.7,1893,1834.2,3357606,1.55%
01 Aug 2022,1855.75,1815,1862,1812,1655537,2.51%
29 Jul 2022,1810.35,1837.65,1856.9,1803.65,2387998,-0.99%
28 Jul 2022,1828.5,1774.8,1831.85,1765,2154401,4.24%
27 Jul 2022,1754.1,1761.15,1761.15,1732.35,3479645,-0.43%
26 Jul 2022,1761.6,1791,1794.95,1752,1802447,-1.89%
25 Jul 2022,1795.55,1816,1848.8,1785.1,1886515,-1.73%
22 Jul 2022,1827.1,1801,1842,1789.7,3349580,1.47%
21 Jul 2022,1800.55,1825,1825,1787.8,2186674,-1.49%
20 Jul 2022,1827.75,1846.25,1850,1818.1,2571469,-0.39%
19 Jul 2022,1834.95,1835,1852,1828.05,2895175,-0.58%
18 Jul 2022,1845.65,1800,1850,1794.25,3117038,3.24%
15 Jul 2022,1787.7,1772.3,1790,1770,2333732,1.00%
14 Jul 2022,1770.05,1740,1777,1737.05,6570982,1.61%
13 Jul 2022,1742.05,1724,1745.95,1723.4,3613468,1.34%
12 Jul 2022,1718.95,1721.5,1739,1711.95,1828832,-1.28%
11 Jul 2022,1741.25,1743,1747,1728.2,1533179,-0.20%
08 Jul 2022,1744.75,1755,1756.45,1732.2,1778149,0.36%
07 Jul 2022,1738.5,1718,1744,1716.05,3170065,1.99%
06 Jul 2022,1704.5,1682,1712.4,1671,5572949,2.49%
05 Jul 2022,1663.05,1675,1694.8,1656.95,2642097,-0.47%
04 Jul 2022,1670.9,1666.55,1684.45,1660.05,1868781,0.19%
01 Jul 2022,1667.75,1645,1679.5,1636,2300514,0.40%
30 Jun 2022,1661.1,1632,1676.9,1631,3982064,1.14%
29 Jun 2022,1642.45,1650,1658.95,1636.7,2932830,-1.58%
28 Jun 2022,1668.8,1684.9,1692.35,1664.7,2799443,-1.34%
27 Jun 2022,1691.55,1717.2,1719.9,1685,2128112,-0.40%
24 Jun 2022,1698.4,1700,1714.9,1690.15,1617721,0.85%
23 Jun 2022,1684.1,1675,1695,1648.8,2490801,0.86%
22 Jun 2022,1669.7,1665,1675.85,1653,1771925,-0.70%
21 Jun 2022,1681.5,1690,1709,1672.55,2503603,0.14%
20 Jun 2022,1679.2,1673.6,1689.85,1652,1767577,0.33%
17 Jun 2022,1673.6,1661,1683.7,1648.6,3163864,-0.13%
16 Jun 2022,1675.8,1742,1753.55,1670,2973292,-3.50%
15 Jun 2022,1736.65,1738,1750,1728.9,1770169,-0.18%
14 Jun 2022,1739.7,1735.6,1748.65,1721.6,1551047,0.14%
13 Jun 2022,1737.35,1743,1752.6,1718.65,2349445,-3.04%
10 Jun 2022,1791.8,1840,1854.2,1784.05,2859950,-3.94%
09 Jun 2022,1865.2,1838.75,1872.85,1827.7,1280868,1.07%
08 Jun 2022,1845.5,1860,1880.1,1838.75,1465616,-0.68%
07 Jun 2022,1858.15,1864,1865,1832,1711639,-0.60%
06 Jun 2022,1869.3,1845,1877,1843.15,2588097,0.57%
03 Jun 2022,1858.65,1879,1879,1853.1,1815375,0.05%
02 Jun 2022,1857.65,1848.2,1879,1846,2664301,-0.40%
01 Jun 2022,1865.1,1840,1874,1835.35,2382645,0.99%
31 May 2022,1846.85,1891.1,1896.15,1828.35,14830306,-2.96%
30 May 2022,1903.2,1945.25,1951.75,1895.55,3987800,-2.21%
27 May 2022,1946.2,1921,1950,1913,2440367,1.97%
26 May 2022,1908.65,1914.95,1922,1884.05,4949829,0.06%
25 May 2022,1907.55,1897.85,1941.5,1886.3,6252602,1.33%
24 May 2022,1882.6,1857.95,1890,1842.8,3421900,1.53%
23 May 2022,1854.3,1852,1871.5,1841.25,2826078,1.37%
20 May 2022,1829.15,1811,1839.9,1794.45,2649672,2.57%
19 May 2022,1783.4,1812,1827.3,1778.35,3108321,-3.43%
18 May 2022,1846.8,1846.95,1864,1840.85,5321784,0.35%
17 May 2022,1840.3,1823,1844.9,1817.6,3020781,1.51%
16 May 2022,1812.85,1781,1825,1766.15,3039181,1.87%
13 May 2022,1779.55,1785,1795,1756,2737022,1.06%
12 May 2022,1760.9,1802.8,1806.6,1757,4282268,-2.71%
11 May 2022,1809.95,1798,1818,1796,2621884,0.71%
10 May 2022,1797.15,1770,1808.8,1767.5,1989854,1.68%
09 May 2022,1767.5,1745,1784,1743,2169362,-0.44%
06 May 2022,1775.3,1755.15,1794.95,1750,2847483,-1.24%
05 May 2022,1797.6,1801,1821,1784.3,3568047,1.24%
04 May 2022,1775.6,1768,1823.7,1768,5746474,0.07%
02 May 2022,1774.35,1765.55,1780.45,1750.05,1979466,-0.92%
29 Apr 2022,1790.75,1768.95,1810.3,1767,3688659,1.42%
28 Apr 2022,1765.65,1749,1773,1732.4,2342497,1.39%
27 Apr 2022,1741.5,1724,1752,1724,2822592,-0.07%
26 Apr 2022,1742.7,1746.1,1748,1731.25,1454777,0.80%
25 Apr 2022,1728.85,1702.5,1737.9,1694,2149394,0.06%
22 Apr 2022,1727.75,1740,1748.9,1721.4,2256038,-1.88%
21 Apr 2022,1760.85,1725,1773.45,1724.05,2730691,2.30%
20 Apr 2022,1721.3,1713,1727,1683.4,3201545,0.81%
19 Apr 2022,1707.5,1763,1766.7,1687,2389574,-2.45%
18 Apr 2022,1750.4,1775.6,1775.6,1730,1960141,-1.64%
13 Apr 2022,1779.6,1807.7,1818.5,1772.75,1923692,-1.23%
12 Apr 2022,1801.85,1771.05,1812.65,1770,2412242,1.03%
11 Apr 2022,1783.45,1775,1806.15,1763.3,1917942,-0.06%
08 Apr 2022,1784.5,1775.25,1790,1756.1,2381671,1.02%
07 Apr 2022,1766.45,1771,1792,1763,4388783,-0.73%
06 Apr 2022,1779.4,1787.5,1793,1771.75,2349001,-1.27%
05 Apr 2022,1802.2,1836.05,1838.05,1794.2,2132871,-1.84%
04 Apr 2022,1836.05,1787,1840,1735,3997566,3.34%
01 Apr 2022,1776.65,1749.3,1780,1745.6,2373773,1.30%
31 Mar 2022,1753.85,1755.1,1778.75,1747,2848408,-0.52%
30 Mar 2022,1763.1,1749.4,1768.85,1736,3358154,1.91%
29 Mar 2022,1730,1738,1740.9,1718.75,2585790,0.28%
28 Mar 2022,1725.2,1728,1728,1692.05,3070204,0.17%
25 Mar 2022,1722.25,1728,1731.8,1712,3039150,0.47%
24 Mar 2022,1714.15,1715,1728.9,1701,19710178,-3.14%
23 Mar 2022,1769.75,1815,1827.25,1758,3226340,-2.11%
22 Mar 2022,1807.85,1777.1,1813.6,1755.35,3397456,1.73%
21 Mar 2022,1777.1,1815.65,1830,1773,2397699,-2.36%
17 Mar 2022,1820,1790,1827.6,1782.55,3359007,3.38%
16 Mar 2022,1760.5,1760,1774.8,1752.75,2927241,1.54%
15 Mar 2022,1733.75,1784,1789.95,1714,4807455,-3.07%
14 Mar 2022,1788.75,1745.45,1797.35,1742,3316649,1.46%
11 Mar 2022,1763,1745,1779.9,1736,2506340,0.49%
10 Mar 2022,1754.35,1800,1813,1736,4188469,0.88%
09 Mar 2022,1739.1,1723.1,1748.15,1692,6919461,0.93%
08 Mar 2022,1723.1,1700,1729.5,1672.55,5436496,0.65%
07 Mar 2022,1711.9,1693.5,1730.9,1680.05,2697935,-2.30%
04 Mar 2022,1752.15,1770,1785.95,1733.7,2549194,-2.24%
03 Mar 2022,1792.25,1812.95,1819.6,1772.6,2962143,-0.76%
02 Mar 2022,1806,1811.8,1819.35,1775.3,2830955,-1.99%
28 Feb 2022,1842.75,1837,1852,1814.7,2712562,-0.75%
25 Feb 2022,1856.7,1820.95,1866.25,1801.05,3993886,3.45%
24 Feb 2022,1794.85,1834.35,1874.4,1776.75,4956043,-4.84%
23 Feb 2022,1886.1,1852.9,1912.85,1852.9,6915921,2.41%
22 Feb 2022,1841.75,1790,1849.1,1790,3022075,0.80%
21 Feb 2022,1827.1,1808,1851.3,1802.1,1343911,0.03%
18 Feb 2022,1826.55,1809.05,1831,1805.85,1229668,0.51%
17 Feb 2022,1817.3,1835,1844.25,1810.4,2810229,-0.70%
16 Feb 2022,1830.05,1815.1,1852.85,1800,2269756,0.93%
15 Feb 2022,1813.1,1756,1819,1746.05,2055275,3.79%
14 Feb 2022,1746.85,1790.05,1823.85,1737.95,3026821,-4.45%
11 Feb 2022,1828.25,1854.1,1854.1,1822,1859755,-2.09%
10 Feb 2022,1867.2,1835,1888.9,1830.25,2508081,1.75%
09 Feb 2022,1835,1835.6,1847.8,1822.65,1624058,0.95%
08 Feb 2022,1817.8,1835,1848.05,1793.1,3569370,-0.58%
07 Feb 2022,1828.45,1850,1890,1820,2053959,-2.96%
04 Feb 2022,1884.2,1914,1918,1880.25,1771267,-1.30%
03 Feb 2022,1909.05,1939.9,1942.45,1896.05,2239713,-1.73%
02 Feb 2022,1942.6,1910.8,1948,1896.9,2710508,3.20%
01 Feb 2022,1882.3,1882,1905,1834.1,3097086,1.35%
31 Jan 2022,1857.25,1920,1938.9,1841,4516625,-2.16%
28 Jan 2022,1898.3,1895,1956.9,1888.65,4971964,0.48%
27 Jan 2022,1889.25,1840,1898.55,1821.15,3718619,1.87%
25 Jan 2022,1854.65,1814.7,1873.9,1782.2,2569065,1.30%
24 Jan 2022,1830.9,1884.1,1887.9,1810,2547434,-3.32%
21 Jan 2022,1893.75,1868.25,1901,1849.55,1753896,0.06%
20 Jan 2022,1892.6,1925,1925,1877,1489821,-0.68%
19 Jan 2022,1905.65,1945,1945,1900.1,1521702,-1.88%
18 Jan 2022,1942.15,1930,1975,1930,2081456,0.24%
17 Jan 2022,1937.45,1922,1952.95,1918.6,1676473,-0.04%
14 Jan 2022,1938.2,1909,1945,1898,1828762,0.62%
13 Jan 2022,1926.35,1960,1966.9,1922.55,1487152,-1.55%
12 Jan 2022,1956.6,1954.8,1976.15,1947.15,2149396,1.02%
11 Jan 2022,1936.8,1948,1954.25,1920.2,2714019,-0.57%
10 Jan 2022,1947.95,1904.25,1955.3,1901.35,2862087,2.29%
07 Jan 2022,1904.25,1891.9,1925.4,1883.6,2303351,0.65%
06 Jan 2022,1891.9,1907.1,1915,1875,2258030,-1.57%
05 Jan 2022,1922.15,1857,1928.35,1840.1,4208167,3.75%
04 Jan 2022,1852.6,1830,1857,1815.3,2635575,1.54%
03 Jan 2022,1824.45,1797,1828.1,1791.6,1985109,1.58%
31 Dec 2021,1796.1,1762,1801,1760.05,2212892,2.33%
30 Dec 2021,1755.25,1759,1769.95,1743.65,2498395,-0.51%
29 Dec 2021,1764.2,1774,1780,1754.1,1411908,-0.60%
28 Dec 2021,1774.9,1785,1789.7,1765.55,1285671,0.08%
27 Dec 2021,1773.45,1743.1,1778.95,1721,1653833,1.43%
24 Dec 2021,1748.4,1780,1780,1730,2271570,-1.53%
23 Dec 2021,1775.6,1784.9,1788.7,1767.35,1919649,0.75%
22 Dec 2021,1762.4,1748,1770,1733.15,3453839,1.49%
21 Dec 2021,1736.55,1761.05,1768,1721,2264231,-0.34%
20 Dec 2021,1742.5,1780,1780,1722.4,3269179,-2.86%
17 Dec 2021,1793.8,1855,1859.95,1790,2935126,-3.60%
16 Dec 2021,1860.75,1885.9,1890.95,1850.9,3054462,-0.36%
15 Dec 2021,1867.4,1845.6,1881.75,1836.75,5305747,1.47%
14 Dec 2021,1840.4,1873.1,1874,1816.05,10111252,-1.75%
13 Dec 2021,1873.1,1910,1916,1862.25,4085110,-1.25%
10 Dec 2021,1896.75,1915,1920,1888.5,3054922,-1.02%
09 Dec 2021,1916.35,1926,1936.9,1886.1,4654453,-0.21%
08 Dec 2021,1920.45,1970,1970,1915.45,5125595,-0.86%
07 Dec 2021,1937.15,1912,1963.8,1910.2,7344475,2.76%
06 Dec 2021,1885.2,1920,1926.5,1877,3081336,-1.51%
03 Dec 2021,1914.2,1966.7,1989.9,1905.2,3491724,-2.55%
02 Dec 2021,1964.25,1947.55,1980.95,1945.6,1932929,0.56%
01 Dec 2021,1953.35,1979,1985.9,1940,2585693,-0.44%
30 Nov 2021,1961.9,2023,2039.6,1946.9,4265816,-2.86%
29 Nov 2021,2019.6,1993,2045,1937.2,4171900,2.82%
26 Nov 2021,1964.3,2002,2007,1955.1,2647553,-3.48%
25 Nov 2021,2035.1,2020,2048,2013.05,3164428,1.18%
24 Nov 2021,2011.4,1979.55,2024.95,1970,1947483,1.44%
23 Nov 2021,1982.9,1938,1993.15,1932.7,3229625,1.40%
22 Nov 2021,1955.45,2044,2044,1941,2748329,-3.41%
18 Nov 2021,2024.45,2050,2062.45,2008.9,2793199,-1.40%
17 Nov 2021,2053.1,2070,2081.85,2045.5,1446763,-1.43%
16 Nov 2021,2082.85,2099.9,2103.85,2070,1545107,-0.69%
15 Nov 2021,2097.3,2080.1,2108,2080,1819328,1.09%
12 Nov 2021,2074.7,2068,2080,2053.05,1434428,1.00%
11 Nov 2021,2054.1,2073,2077.7,2047.55,1547153,-1.06%
10 Nov 2021,2076.05,2085,2091.35,2063.05,1445788,-1.01%
09 Nov 2021,2097.2,2120,2126.95,2083.3,1777573,-1.02%
08 Nov 2021,2118.85,2055,2127.6,2055,2121996,3.01%
04 Nov 2021,2057,2040,2062,2039,205177,0.95%
03 Nov 2021,2037.55,2080,2111.6,2028,2067291,-1.88%
02 Nov 2021,2076.65,2066.15,2093.5,2060,1536206,0.01%
01 Nov 2021,2076.5,2055,2086.8,2034.8,1966588,2.23%
29 Oct 2021,2031.15,2077.55,2096.95,2015,4666345,-3.21%
28 Oct 2021,2098.5,2188.25,2190,2090.4,3102289,-4.10%
27 Oct 2021,2188.25,2200,2253,2176.6,4550568,-1.03%
26 Oct 2021,2210.95,2154.5,2240,2123.7,10669001,2.62%
25 Oct 2021,2154.5,2152,2182.95,2115.05,6777262,-0.78%
22 Oct 2021,2171.4,2154.9,2201.65,2122.75,5931826,1.29%
21 Oct 2021,2143.75,2031,2155,2022,9495518,6.37%
20 Oct 2021,2015.45,2042,2044.95,1998.2,1794893,-0.98%
19 Oct 2021,2035.35,2011.9,2044.95,1992.1,1695203,1.18%
18 Oct 2021,2011.6,2017.8,2046.95,2007.95,2166779,-0.31%
14 Oct 2021,2017.8,2008,2025.5,1985,1652356,0.42%
13 Oct 2021,2009.35,2004,2022,1994.55,1742478,0.71%
12 Oct 2021,1995.1,1980,2004,1965,1890902,1.00%
11 Oct 2021,1975.4,1949,2005,1945,2376167,2.02%
08 Oct 2021,1936.35,1950,1966.15,1931,1937834,-0.82%
07 Oct 2021,1952.45,1968,1982.25,1949.25,2222130,-0.17%
06 Oct 2021,1955.75,1976.05,2005,1942.1,2979275,-1.34%
05 Oct 2021,1982.35,1994.9,1997.95,1975.5,2719807,-0.43%
04 Oct 2021,1990.95,1995,2014.9,1988,2043053,-0.13%
01 Oct 2021,1993.55,1997,2010.8,1971.9,3373978,-0.60%
30 Sep 2021,2005.5,2025.45,2035,1996.8,4572748,-1.23%
29 Sep 2021,2030.45,2059.9,2060,2020.15,3420314,-1.83%
28 Sep 2021,2068.2,2040,2077.8,2012.9,3899267,1.71%
27 Sep 2021,2033.35,2031.2,2058,2025.5,1830064,0.26%
24 Sep 2021,2028.1,2030,2052.35,2013.9,2114888,0.20%
23 Sep 2021,2024,2004,2052,1990.9,2989107,1.94%
22 Sep 2021,1985.55,2016.5,2022.4,1978.8,1911809,-1.26%
21 Sep 2021,2010.95,2017,2027.65,1996.1,3866888,0.47%
20 Sep 2021,2001.45,1990,2037.2,1981.35,5881089,-0.32%
17 Sep 2021,2007.95,1916,2017,1913,14638489,5.30%
16 Sep 2021,1906.8,1877,1910,1868,4128783,1.88%
15 Sep 2021,1871.7,1874,1898.45,1858,4814023,0.21%
14 Sep 2021,1867.75,1850,1879,1845.15,4168080,1.51%
13 Sep 2021,1840.05,1828.5,1849.8,1794.75,3271615,1.22%
09 Sep 2021,1817.85,1826,1841.7,1806.8,3642925,0.14%
08 Sep 2021,1815.35,1760.1,1828,1755,15249557,2.86%
07 Sep 2021,1764.85,1774.55,1779.45,1746,2922837,-0.55%
06 Sep 2021,1774.55,1808,1808,1770,1901931,-0.97%
03 Sep 2021,1791.85,1793,1811.45,1777.55,4845134,0.87%
02 Sep 2021,1776.4,1752,1788.4,1744,5763844,1.70%
01 Sep 2021,1746.65,1753.75,1753.85,1738,7266354,-0.40%
