Date,Price,Open,High,Low,Volume,Change(%)
20 Jun 2022,640.9,644.95,647.45,634.2,3883001,-0.43%
17 Jun 2022,643.65,656,661.75,638,11085830,-1.61%
16 Jun 2022,654.2,683.1,683.9,650,9525587,-4.09%
15 Jun 2022,682.1,681.95,685,673.5,6005970,0.01%
14 Jun 2022,682.05,669.1,689.4,669.1,8878530,1.60%
13 Jun 2022,671.3,660.1,673.35,658,5982102,-0.30%
10 Jun 2022,673.35,668,676.45,668,3221484,-0.44%
09 Jun 2022,676.35,660,679.4,655.1,6774925,1.97%
08 Jun 2022,663.3,682.5,687.8,660.45,13904149,-3.21%
07 Jun 2022,685.3,678.15,687.25,673.3,8349903,0.34%
06 Jun 2022,682.95,682.2,689.8,676.5,6407024,-0.52%
03 Jun 2022,686.5,697.05,700.8,685.25,6673615,-1.36%
02 Jun 2022,695.95,688.9,696.95,683.05,3466993,0.19%
01 Jun 2022,694.65,701.55,706.2,691.25,3749781,-0.79%
31 May 2022,700.2,697.5,706.6,692.6,44593174,0.16%
30 May 2022,699.05,687.45,703.75,683,4675033,2.14%
27 May 2022,684.4,697.05,700,676,7131633,-1.33%
26 May 2022,693.65,690,695.5,675.9,5780597,0.79%
25 May 2022,688.2,681.25,689.9,679.55,4188088,1.47%
24 May 2022,678.2,689.25,689.25,675.85,4053608,-1.12%
23 May 2022,685.85,681.8,693.9,679.6,3788601,-0.30%
20 May 2022,687.9,688.5,691.5,683,5577407,2.02%
19 May 2022,674.25,685,693,667.85,7322668,-3.15%
18 May 2022,696.15,721,727.15,689.2,18992703,-1.54%
17 May 2022,707.05,695,710,690.85,4847812,2.00%
16 May 2022,693.2,685.85,698,679.65,5412233,0.48%
13 May 2022,689.9,713,713,684.75,11938252,-2.20%
12 May 2022,705.4,715.25,722.8,701.25,6754953,-2.41%
11 May 2022,722.85,719.65,735,716.9,6919703,0.44%
10 May 2022,719.65,711,728.5,710.15,6746893,1.15%
09 May 2022,711.5,706.1,720.5,704.45,4819274,0.18%
06 May 2022,710.25,711.25,723.9,707.75,5912312,-1.21%
05 May 2022,718.95,726,733.1,714.25,4836692,-0.48%
04 May 2022,722.4,737,739.35,717,6785271,-2.56%
02 May 2022,741.35,734,742.95,730.35,3938533,0.32%
29 Apr 2022,739,752,761,735.55,7219115,-1.12%
28 Apr 2022,747.35,751,754.3,744.6,6101866,-0.68%
27 Apr 2022,752.5,750,761.55,746.4,4571399,-0.50%
26 Apr 2022,756.3,745,758.9,739.1,4987848,2.29%
25 Apr 2022,739.35,729.95,743,729.15,3571031,0.08%
22 Apr 2022,738.75,731,740.9,729,5182247,0.41%
21 Apr 2022,735.75,743.9,743.9,730,6111830,-0.49%
20 Apr 2022,739.35,730.05,744.5,723.95,6632292,2.19%
19 Apr 2022,723.5,739,739,716.85,9957060,-0.82%
18 Apr 2022,729.5,736.65,740.15,723.4,8950327,-1.51%
13 Apr 2022,740.65,742,756.5,737.95,6343030,-0.13%
12 Apr 2022,741.65,759.95,759.95,740.1,3904026,-2.16%
11 Apr 2022,758.05,757,765.2,756,4927865,-0.53%
08 Apr 2022,762.1,768.35,768.35,757.6,5583587,-0.04%
07 Apr 2022,762.4,775,777.85,759.55,5818505,-1.71%
06 Apr 2022,775.65,764,780.7,763,7490027,1.18%
05 Apr 2022,766.6,767.8,773.8,761,3990794,-0.16%
04 Apr 2022,767.8,757.85,775,756.2,5783224,1.23%
01 Apr 2022,758.5,759.8,766.65,749.25,5920139,0.47%
31 Mar 2022,754.95,753,759,739.7,7371181,0.73%
30 Mar 2022,749.5,762.75,769.9,744.6,9938988,-0.72%
29 Mar 2022,754.95,740.4,763,737,15833573,2.99%
28 Mar 2022,733.05,715.25,737,710.1,7960258,3.34%
25 Mar 2022,709.35,712.3,714.45,705.85,2930336,0.42%
24 Mar 2022,706.35,698,708.85,697.85,3597143,0.20%
23 Mar 2022,704.95,719.25,719.85,703,7974713,-1.99%
22 Mar 2022,719.25,708.5,721,705.85,3000133,1.56%
21 Mar 2022,708.2,722,724.35,706.8,6317305,-2.03%
17 Mar 2022,722.9,720,727.95,715,8168953,1.53%
16 Mar 2022,712,710,715.5,705,3843706,1.27%
15 Mar 2022,703.1,699,709.5,695.5,6006439,0.39%
14 Mar 2022,700.4,688.15,704.85,688.15,4016137,0.80%
11 Mar 2022,694.85,696.7,702.4,691.5,3353880,-0.42%
10 Mar 2022,697.75,699.95,707.5,690.6,5989327,0.90%
09 Mar 2022,691.5,682,698,674.3,9896395,1.24%
08 Mar 2022,683,675,686.85,667.6,8462985,1.13%
07 Mar 2022,675.4,640,679.35,639,12615451,3.32%
04 Mar 2022,653.7,665,667.95,650,7094874,-2.73%
03 Mar 2022,672.05,675,679.8,668.6,6517030,-0.33%
02 Mar 2022,674.25,684,684,666,10220908,-1.78%
28 Feb 2022,686.5,681,690,666.45,8301523,-0.31%
25 Feb 2022,688.65,677.5,695.15,677.5,6452099,2.65%
24 Feb 2022,670.9,682,688.55,645.45,14139461,-4.76%
23 Feb 2022,704.4,700.1,708.95,699.5,4124469,0.74%
22 Feb 2022,699.25,694.2,702.5,687.5,9148804,-1.51%
21 Feb 2022,709.95,708.05,716.55,703,4307430,-0.36%
18 Feb 2022,712.55,712.05,719.55,711.35,4099366,-0.62%
17 Feb 2022,717,724.45,727.5,715,5107708,-0.67%
16 Feb 2022,721.8,717.4,728.2,708,5433910,1.44%
15 Feb 2022,711.55,696,713.1,686.6,4650249,3.17%
14 Feb 2022,689.7,704,704,685,7441445,-3.56%
11 Feb 2022,715.15,721.7,725.4,710.9,5646980,-1.23%
10 Feb 2022,724.05,722.95,726.95,708.6,6074014,0.65%
09 Feb 2022,719.35,707.1,726.1,702.15,10185173,1.47%
08 Feb 2022,708.9,711.2,714.7,701,7167684,0.34%
07 Feb 2022,706.5,718,720.1,699.5,6833983,-1.90%
04 Feb 2022,720.2,721.1,723.25,716.5,3284198,-0.20%
03 Feb 2022,721.65,726,729,718.5,3651578,-0.47%
02 Feb 2022,725.05,726.1,731.75,720.5,3286577,0.28%
01 Feb 2022,723.05,733,735,718.3,4814511,-0.86%
31 Jan 2022,729.3,728,735,719.55,10745370,1.89%
28 Jan 2022,715.8,714.9,754,701.65,21450677,1.21%
27 Jan 2022,707.25,706.5,716,701.5,8937312,-0.65%
25 Jan 2022,711.85,684,720.45,682.15,14128764,3.18%
24 Jan 2022,689.9,690.3,707,677.35,11091633,-0.77%
21 Jan 2022,695.25,709.6,714,689.35,6704622,-2.82%
20 Jan 2022,715.4,706,719.65,705.25,4812496,1.66%
19 Jan 2022,703.7,714,715,701.7,5879490,-1.49%
18 Jan 2022,714.35,727,730.7,712.55,4312058,-1.96%
17 Jan 2022,728.6,720,734.75,719.55,4340924,1.11%
14 Jan 2022,720.6,729.95,730.9,718.45,5344096,-1.53%
13 Jan 2022,731.8,729,735.65,726.15,5829874,0.22%
12 Jan 2022,730.2,707.95,732.7,704.2,12366953,3.80%
11 Jan 2022,703.45,703,709.55,694.6,10642484,-0.21%
10 Jan 2022,704.95,705.4,711.35,703.65,3565324,0.04%
07 Jan 2022,704.7,713.9,715.15,701.45,4315015,-0.80%
06 Jan 2022,710.4,702,720.5,700,21642414,1.49%
05 Jan 2022,700,700.9,702.75,691.75,4586105,0.37%
04 Jan 2022,697.45,692.25,703.25,690.4,6473875,0.89%
03 Jan 2022,691.3,687.8,692.6,683.1,2939833,1.10%
31 Dec 2021,683.8,680.5,694.1,680,4598628,0.66%
30 Dec 2021,679.35,677.5,685.8,674.2,5701612,0.37%
29 Dec 2021,676.85,679.95,683.5,675,3847574,-0.47%
28 Dec 2021,680.05,679.85,683.5,675.05,3892590,0.64%
27 Dec 2021,675.75,674.95,678.35,668.65,3658572,-0.19%
24 Dec 2021,677.05,682.1,682.85,672.65,3756020,-0.25%
23 Dec 2021,678.75,689,689,675.5,5602466,-0.88%
22 Dec 2021,684.75,667,686,667,8522226,2.66%
21 Dec 2021,667,663.95,670.9,659.2,8084499,1.33%
20 Dec 2021,658.25,659.15,661.15,645.1,11812939,-1.17%
17 Dec 2021,666.05,681,685.7,661.1,13850460,-2.25%
16 Dec 2021,681.4,689.9,689.9,677.6,9633006,-0.59%
15 Dec 2021,685.45,691.75,694.9,684.1,7674319,-0.89%
14 Dec 2021,691.6,701,706.3,688.4,9275631,-1.64%
13 Dec 2021,703.1,715,718.4,698.35,9896899,-1.07%
10 Dec 2021,710.7,711,718.9,707,4251339,-0.46%
09 Dec 2021,713.95,716.8,723.95,711,9069515,-0.17%
08 Dec 2021,715.15,705,719,702.3,8296393,2.33%
07 Dec 2021,698.85,702.35,705.7,694.1,10238693,0.18%
06 Dec 2021,697.6,718,721.9,693.85,8804487,-2.89%
03 Dec 2021,718.35,730,734.65,716.3,11024093,-1.94%
02 Dec 2021,732.55,723.9,735.7,714.15,11507427,1.43%
01 Dec 2021,722.25,733,737.4,718.25,10488561,-0.82%
30 Nov 2021,728.25,740,750.2,722.65,14272616,-1.50%
29 Nov 2021,739.35,752,755,727.1,15885643,0.08%
26 Nov 2021,738.75,763,763,733.1,11142921,-3.45%
25 Nov 2021,765.15,759.05,768.5,752.8,8483653,0.82%
24 Nov 2021,758.9,764,781.8,756.25,21653712,0.00%
23 Nov 2021,758.9,745,761,735.7,18240414,2.26%
22 Nov 2021,742.1,740,755.95,733.1,36884348,3.88%
18 Nov 2021,714.35,720.6,723.45,708,4469597,-0.79%
17 Nov 2021,720.05,724.55,732.35,716.25,8002927,-1.40%
16 Nov 2021,730.3,741.35,742.05,727.05,4639931,-0.98%
15 Nov 2021,737.55,740,746,736.2,5454742,-0.80%
12 Nov 2021,743.5,733,745,725.25,9207508,2.05%
11 Nov 2021,728.6,735,738.6,724.25,7421118,-0.93%
10 Nov 2021,735.45,717.5,738,707.35,15180490,3.12%
09 Nov 2021,713.2,711.7,716.45,705.15,5278131,0.59%
08 Nov 2021,709,707.45,714.9,704,7565546,1.13%
04 Nov 2021,701.1,704,704.8,699.2,1064714,0.29%
03 Nov 2021,699.1,725.75,732.5,696,23261507,-2.08%
02 Nov 2021,713.95,712.5,723.1,709.55,7725455,0.20%
01 Nov 2021,712.5,689.95,722.8,689.6,17121001,3.96%
29 Oct 2021,685.35,692.2,701,677.05,8602343,-0.64%
28 Oct 2021,689.75,702.75,706.05,684.4,8884507,-1.79%
27 Oct 2021,702.35,699.4,714.65,694,11878571,0.88%
26 Oct 2021,696.2,695,709.85,689,10953878,0.74%
25 Oct 2021,691.1,693,704,675,9540441,-0.49%
22 Oct 2021,694.5,698.5,705.3,684.25,6587256,-0.22%
21 Oct 2021,696.05,710.95,712.35,689.2,8908979,-1.75%
20 Oct 2021,708.45,683.4,713.9,681.4,21217306,4.02%
19 Oct 2021,681.1,699,699,675.45,7328862,0.07%
18 Oct 2021,680.6,700,701.95,679.65,8574445,-0.76%
14 Oct 2021,685.8,693,694,681.85,9820591,-0.59%
13 Oct 2021,689.9,689,696.8,683.1,7062149,0.52%
12 Oct 2021,686.35,691,698.4,684.2,8579567,-0.65%
11 Oct 2021,690.85,693.1,696.05,685,8792050,-0.67%
08 Oct 2021,695.5,695.15,699.55,688.9,6297352,0.43%
07 Oct 2021,692.5,695.75,702.2,691.3,8121590,0.16%
06 Oct 2021,691.4,705.75,707.95,688.2,10406502,-1.12%
05 Oct 2021,699.25,684.4,703.45,680.4,25598885,2.62%
04 Oct 2021,681.4,675,686.2,669.7,8917898,0.81%
01 Oct 2021,675.9,687.35,687.35,667.65,14952128,-1.80%
30 Sep 2021,688.3,695.8,709.8,686.8,13911568,-0.84%
29 Sep 2021,694.1,697,702,689.15,16729859,-0.29%
28 Sep 2021,696.15,724.4,726.8,686,21944239,-3.65%
27 Sep 2021,722.55,731,731.9,718.15,11282248,-0.44%
24 Sep 2021,725.77,715.61,739.12,714.58,70844952,1.73%
23 Sep 2021,713.41,719.88,726.46,709.87,26009026,0.01%
22 Sep 2021,713.36,713.6,718.56,710.75,16047334,0.01%
21 Sep 2021,713.26,709.58,727.1,708.69,13954874,0.23%
20 Sep 2021,711.59,711.64,720.18,707.02,14066795,-0.44%
17 Sep 2021,714.73,707.71,721.21,707.71,26158201,1.33%
16 Sep 2021,705.36,721.45,723.42,702.22,44172650,-0.95%
15 Sep 2021,712.13,684.15,721.4,683.32,55750090,4.51%
14 Sep 2021,681.41,682.19,686.8,676.4,11479081,0.13%
13 Sep 2021,680.52,679.25,684.15,673.21,19341527,1.04%
09 Sep 2021,673.5,655.54,675.52,654.76,19419892,2.74%
08 Sep 2021,655.54,665.5,671.2,652.74,20492200,-0.40%
07 Sep 2021,658.19,645.82,667.96,636.06,27665704,2.44%
06 Sep 2021,642.54,652.16,653.48,641.36,10035041,-0.58%
03 Sep 2021,646.31,655.69,657.26,641.95,7774350,-1.21%
02 Sep 2021,654.22,657.6,661.33,651.81,18601857,0.02%
01 Sep 2021,654.12,655.69,660.89,641.95,30228814,0.35%
31 Aug 2021,651.81,614.51,655.79,613.48,59661820,7.03%
30 Aug 2021,609.02,585.02,613.48,579.22,39759785,4.25%
27 Aug 2021,584.18,577.95,594.24,574.27,16141223,1.41%
26 Aug 2021,576.08,598.76,600.23,573.53,25831904,-4.17%
25 Aug 2021,601.16,610.88,610.88,599.74,7977884,-1.23%
24 Aug 2021,608.67,616.38,616.38,605.68,5776595,-0.41%
23 Aug 2021,611.17,607,618.88,596.4,12554898,1.46%
20 Aug 2021,602.39,608.08,621.33,595.81,12534832,-1.48%
18 Aug 2021,611.47,614.36,622.32,609.41,7005347,-0.54%
17 Aug 2021,614.81,622.36,626.24,611.52,11102775,-1.21%
16 Aug 2021,622.36,626.98,632.13,620.35,10312706,-0.47%
13 Aug 2021,625.31,611.67,627.03,606.71,20690579,2.23%
12 Aug 2021,611.67,611.52,617.36,605.63,8274954,0.37%
11 Aug 2021,609.41,610.73,617.65,602.39,18386089,-0.22%
10 Aug 2021,610.73,591.1,616.43,587.37,33878294,3.83%
09 Aug 2021,588.21,598.76,601.41,586.54,9892910,-1.42%
06 Aug 2021,596.7,583.54,605.58,577.65,28520160,1.54%
05 Aug 2021,587.67,566.86,607.59,566.86,71088770,4.23%
04 Aug 2021,563.81,564.4,576.08,559.79,21414510,-1.00%
03 Aug 2021,569.51,557.53,571.27,551.74,21280806,2.66%
02 Aug 2021,554.73,555.57,559.45,549.68,6254864,0.62%
30 Jul 2021,551.3,555.47,558.02,547.52,9938812,-0.97%
29 Jul 2021,556.7,563.52,566.07,554.59,15552340,-0.13%
28 Jul 2021,557.43,529.56,560.18,527.94,31932505,5.06%
27 Jul 2021,530.59,535.74,535.74,526.27,5727485,-0.64%
26 Jul 2021,534.02,534.96,543.64,532.11,5118493,-0.77%
23 Jul 2021,538.19,537.61,550.32,522.93,32588978,0.29%
22 Jul 2021,536.62,521.31,537.9,514,19847956,3.98%
20 Jul 2021,516.06,526.56,526.91,513.36,7505544,-2.36%
19 Jul 2021,528.53,529.07,534.66,519.55,8962285,-0.50%
16 Jul 2021,531.18,517.29,533.39,516.26,11043791,2.99%
15 Jul 2021,515.77,522.69,522.69,515.32,6759881,-0.87%
14 Jul 2021,520.28,519.25,521.61,516.94,6543996,0.00%
13 Jul 2021,520.28,523.72,525.63,518.47,7988044,0.08%
12 Jul 2021,519.89,529.02,529.02,518.91,8768168,-1.23%
09 Jul 2021,526.37,515.82,527.59,513.36,7169047,2.08%
