Date,Price,Open,High,Low,Volume,Change(%)
18 Jul 2022,1008,985,1022,984.2,3946821,3.51%
15 Jul 2022,973.8,980,988.9,965.05,2544737,-0.20%
14 Jul 2022,975.8,998,998.6,968.8,2212219,-1.44%
13 Jul 2022,990.05,1001.4,1004.2,987.05,2067142,-0.73%
12 Jul 2022,997.35,1000,1016.8,994.5,2013304,-1.01%
11 Jul 2022,1007.55,1015,1017.35,988,2892507,-1.85%
08 Jul 2022,1026.5,1031,1034.7,1014.55,2841036,0.56%
07 Jul 2022,1020.75,1020.95,1026.9,1016,1901699,1.07%
06 Jul 2022,1009.9,1008,1014.9,1001.6,2188175,0.67%
05 Jul 2022,1003.2,1005,1021.9,999,3045188,0.33%
04 Jul 2022,999.95,1010.7,1013.8,995,1814322,-1.06%
01 Jul 2022,1010.7,997,1014,989.3,1842102,1.07%
30 Jun 2022,1000,1016,1026,997,3264301,-2.07%
29 Jun 2022,1021.1,1008,1027.4,1002.55,3770663,0.04%
28 Jun 2022,1020.7,1002,1029,984.05,2755698,1.34%
27 Jun 2022,1007.2,996,1024.1,996,3796002,2.65%
24 Jun 2022,981.2,1001,1001,974,4056588,-1.00%
23 Jun 2022,991.1,981.1,998.55,971.25,2915172,1.13%
22 Jun 2022,980,996.95,996.95,968,2719988,-2.01%
21 Jun 2022,1000.1,991.4,1004.65,980,3433536,2.12%
20 Jun 2022,979.35,965,988.15,948.05,2985094,1.48%
17 Jun 2022,965.05,971.1,974.35,943.7,7043370,-1.05%
16 Jun 2022,975.3,1024.05,1033.6,971,5600443,-4.39%
15 Jun 2022,1020.05,1037,1037,1017.8,3238141,-0.98%
14 Jun 2022,1030.15,1034,1056.55,1020.4,5775453,-2.07%
13 Jun 2022,1051.95,1081.2,1084.6,1050,2012004,-5.22%
10 Jun 2022,1109.85,1119,1123.9,1100.25,3119792,-2.53%
09 Jun 2022,1138.6,1122,1141.95,1111.65,1323539,1.28%
08 Jun 2022,1124.2,1134.9,1139.3,1119.9,1303551,-0.54%
07 Jun 2022,1130.3,1130.1,1139.8,1120.7,1656444,-1.21%
06 Jun 2022,1144.2,1146,1149,1111.1,3938875,-0.32%
03 Jun 2022,1147.9,1160,1182,1144.1,3229236,0.17%
02 Jun 2022,1146,1140,1155.4,1131.7,3206663,-0.05%
01 Jun 2022,1146.6,1186.15,1197,1143.1,2419021,-2.85%
31 May 2022,1180.25,1152,1192,1148.65,9674664,1.40%
30 May 2022,1164,1142.9,1170.5,1135.45,2469771,3.63%
27 May 2022,1123.25,1095,1126.2,1092,3367600,4.14%
26 May 2022,1078.6,1070,1089.5,1055.95,2946857,1.74%
25 May 2022,1060.15,1091.05,1094.9,1045,4711542,-3.48%
24 May 2022,1098.35,1148,1151.85,1091,3666196,-3.90%
23 May 2022,1142.9,1134,1147.8,1115.65,2783695,1.06%
20 May 2022,1130.9,1128,1134.8,1114.75,2461651,2.03%
19 May 2022,1108.35,1153,1153.9,1100,4393100,-5.43%
18 May 2022,1172.05,1209,1230.5,1168.5,5294021,-2.18%
17 May 2022,1198.2,1195.8,1210,1183.15,4434968,0.77%
16 May 2022,1189.05,1190,1221,1156.95,3474480,-1.15%
13 May 2022,1202.85,1228,1234.55,1195,1892084,-0.82%
12 May 2022,1212.8,1209,1232.85,1197.05,3110220,-0.95%
11 May 2022,1224.45,1243,1265.65,1207.3,3244609,-1.44%
10 May 2022,1242.3,1255,1271.45,1235,2852416,-1.49%
09 May 2022,1261.15,1280,1280,1210,5712061,-2.29%
06 May 2022,1290.75,1239.7,1299,1228.7,5745203,2.17%
05 May 2022,1263.35,1232.85,1266.1,1222.15,3563713,4.17%
04 May 2022,1212.8,1232.45,1243.95,1200,2797667,-1.49%
02 May 2022,1231.2,1240,1249,1224.2,2149957,-2.21%
29 Apr 2022,1259,1284,1284.8,1248.35,3811317,-0.97%
28 Apr 2022,1271.3,1273.8,1284.4,1250.2,2576887,0.80%
27 Apr 2022,1261.25,1267.75,1274.5,1246.25,2382463,-1.11%
26 Apr 2022,1275.45,1281.4,1285.7,1265,2568317,0.40%
25 Apr 2022,1270.4,1295,1297.95,1262.6,2686619,-2.76%
22 Apr 2022,1306.5,1305,1324,1292.85,1954666,-0.47%
21 Apr 2022,1312.7,1313.9,1319,1297.45,3728173,0.27%
20 Apr 2022,1309.2,1305.4,1320.95,1295.75,3025261,0.61%
19 Apr 2022,1301.2,1361.85,1361.85,1285.65,2677360,-3.22%
18 Apr 2022,1344.55,1390,1390,1330.2,3968044,-4.67%
13 Apr 2022,1410.45,1418.1,1428.7,1403.4,1430399,-0.32%
12 Apr 2022,1415,1436.35,1441.6,1406.45,2021088,-2.36%
11 Apr 2022,1449.2,1455.95,1462.35,1435.65,3268704,0.03%
08 Apr 2022,1448.75,1475,1483.4,1440,5402943,-1.35%
07 Apr 2022,1468.55,1454,1474.65,1450.7,3336784,0.63%
06 Apr 2022,1459.35,1482,1482,1454,2627895,-1.99%
05 Apr 2022,1489.05,1508,1522.5,1480,3207223,-0.64%
04 Apr 2022,1498.65,1487.1,1504.3,1483.65,1675276,0.78%
01 Apr 2022,1487.1,1499,1502.65,1475.45,2537230,-0.82%
31 Mar 2022,1499.45,1496.3,1509.6,1487.2,2036984,0.21%
30 Mar 2022,1496.3,1534.3,1534.3,1485,3792481,-1.71%
29 Mar 2022,1522.35,1537,1539.55,1519.1,2311150,-0.14%
28 Mar 2022,1524.45,1534,1538.95,1516.55,1928306,-0.40%
25 Mar 2022,1530.55,1571,1574.95,1522.4,1755511,-2.42%
24 Mar 2022,1568.55,1530.15,1571.95,1530.15,2085571,1.71%
23 Mar 2022,1542.15,1550,1561.7,1529.2,3741783,0.26%
22 Mar 2022,1538.2,1486.9,1543.95,1475.05,3030660,3.95%
21 Mar 2022,1479.8,1495,1520,1476.2,2110200,-0.92%
17 Mar 2022,1493.5,1505,1509.95,1487,2346185,0.24%
16 Mar 2022,1489.9,1475.2,1494.5,1468.4,1453944,2.15%
15 Mar 2022,1458.6,1514,1515,1448,2188506,-2.95%
14 Mar 2022,1503,1487,1508.9,1487,1372791,1.09%
11 Mar 2022,1486.8,1476,1491.85,1472.5,1116432,0.10%
10 Mar 2022,1485.35,1525,1525.95,1474.5,2835942,-1.29%
09 Mar 2022,1504.75,1461.95,1511,1461.95,3667977,2.93%
08 Mar 2022,1461.95,1420,1466.9,1420,2365949,2.66%
07 Mar 2022,1424.1,1428,1464,1411.05,3341715,-2.03%
04 Mar 2022,1453.6,1415,1460,1398.5,3567738,1.89%
03 Mar 2022,1426.65,1409.8,1443.6,1405.15,2730530,2.32%
02 Mar 2022,1394.35,1400,1420.7,1382.75,2160190,-1.11%
28 Feb 2022,1410,1380,1419.85,1363.25,4983140,1.46%
25 Feb 2022,1389.7,1355,1400,1350.1,1885454,4.25%
24 Feb 2022,1333,1370.5,1400,1330,4108603,-5.68%
23 Feb 2022,1413.3,1422,1424.95,1409.2,1319711,0.05%
22 Feb 2022,1412.55,1380.5,1420.7,1375,2111878,-0.40%
21 Feb 2022,1418.2,1427.15,1440,1410.1,2109461,-1.37%
18 Feb 2022,1437.95,1438.45,1445,1417.1,2374188,-0.66%
17 Feb 2022,1447.55,1461.45,1461.45,1440.25,1669669,0.25%
16 Feb 2022,1444,1450.5,1463.95,1428.85,2164650,0.30%
15 Feb 2022,1439.65,1404.05,1442.6,1395.05,1955525,3.56%
14 Feb 2022,1390.15,1390,1418.8,1371,2149302,-2.44%
11 Feb 2022,1424.9,1449.85,1449.95,1421,2426039,-2.97%
10 Feb 2022,1468.5,1465,1472,1450.3,1850405,0.94%
09 Feb 2022,1454.8,1440.05,1470.95,1440.05,2282701,1.44%
08 Feb 2022,1434.2,1446.5,1456.15,1420.2,1981111,-0.70%
07 Feb 2022,1444.3,1450,1465.75,1434,2741520,-0.27%
04 Feb 2022,1448.2,1464,1464.95,1435,2406272,-0.42%
03 Feb 2022,1454.3,1478.9,1479.8,1449.1,2433692,-1.93%
02 Feb 2022,1482.95,1479.9,1490,1443,9031146,-1.51%
01 Feb 2022,1505.75,1504,1514.95,1475,2542754,1.81%
31 Jan 2022,1479,1437,1487.6,1431.5,4406035,4.85%
28 Jan 2022,1410.65,1446,1482.9,1406.25,7080683,-2.42%
27 Jan 2022,1445.6,1484.5,1484.5,1430,4434890,-3.67%
25 Jan 2022,1500.6,1499,1527.65,1465,3910618,-0.83%
24 Jan 2022,1513.15,1588,1588,1501.95,3250275,-5.05%
21 Jan 2022,1593.55,1650,1653,1588.85,4079190,-4.40%
20 Jan 2022,1666.9,1670.1,1673.2,1643.55,2440011,-0.19%
19 Jan 2022,1670.1,1663.1,1676.6,1627.55,2610709,0.56%
18 Jan 2022,1660.75,1740,1746.55,1650.05,4878369,-3.58%
17 Jan 2022,1722.4,1732.95,1751,1720,2522806,-0.88%
14 Jan 2022,1737.75,1714.5,1746.8,1696.5,1889385,1.10%
13 Jan 2022,1718.8,1730,1748.9,1701.8,2768371,-0.67%
12 Jan 2022,1730.45,1754,1755,1721,3013194,-0.39%
11 Jan 2022,1737.15,1705,1745,1705,2704832,1.23%
10 Jan 2022,1716,1719,1725,1687.5,2330348,0.71%
07 Jan 2022,1703.85,1702,1724.55,1695.1,2103362,0.69%
06 Jan 2022,1692.1,1725,1728.85,1690,4290750,-2.62%
05 Jan 2022,1737.55,1779.95,1782.95,1733,3138050,-2.92%
04 Jan 2022,1789.8,1793,1803.8,1767,2701533,0.28%
03 Jan 2022,1784.8,1795.05,1818,1783,1779147,-0.32%
31 Dec 2021,1790.55,1800.2,1813,1783.45,2378048,-0.52%
30 Dec 2021,1799.95,1787,1838,1786,4650594,0.73%
29 Dec 2021,1786.85,1800.5,1821,1782.75,1902921,-1.07%
28 Dec 2021,1806.1,1785,1823,1776.1,3605483,1.18%
27 Dec 2021,1785,1724.5,1792,1703.65,4512000,3.55%
24 Dec 2021,1723.8,1683.35,1735.2,1680.35,3343946,2.38%
23 Dec 2021,1683.8,1670,1691.1,1664.15,1715034,1.45%
22 Dec 2021,1659.75,1645,1661.7,1631.75,1656110,1.64%
21 Dec 2021,1632.95,1605.5,1655.3,1605.5,2237445,2.18%
20 Dec 2021,1598.05,1635,1638.35,1576.6,2233189,-2.73%
17 Dec 2021,1642.85,1669.2,1675,1626.9,3405084,-0.59%
16 Dec 2021,1652.65,1649,1667.65,1642.2,2225836,0.67%
15 Dec 2021,1641.6,1639,1646.3,1615.9,1622068,-0.07%
14 Dec 2021,1642.7,1640,1665,1625.65,2725454,0.28%
13 Dec 2021,1638.15,1605,1655.5,1597.45,3163063,2.22%
10 Dec 2021,1602.65,1611,1611.2,1578.55,1776362,-0.53%
09 Dec 2021,1611.2,1593,1620,1585,1947954,0.40%
08 Dec 2021,1604.8,1582.65,1614.8,1582.05,1604565,1.79%
07 Dec 2021,1576.65,1564,1581.35,1536,1758254,1.60%
06 Dec 2021,1551.75,1606,1619.55,1546.85,2911781,-2.61%
03 Dec 2021,1593.3,1625,1638.25,1589.7,2400296,-2.23%
02 Dec 2021,1629.65,1590,1632.5,1580,2664202,2.65%
01 Dec 2021,1587.6,1550,1594.4,1550,2761193,2.99%
30 Nov 2021,1541.45,1529,1594.45,1526.5,5662900,0.31%
29 Nov 2021,1536.65,1515,1545.5,1479.4,1995524,0.61%
26 Nov 2021,1527.4,1544,1550,1510.15,1522173,-2.05%
25 Nov 2021,1559.35,1531,1564.8,1530.05,1557493,1.38%
24 Nov 2021,1538.1,1568.8,1569.9,1530,1644163,-1.44%
23 Nov 2021,1560.55,1522,1564.45,1506.3,1823592,1.25%
22 Nov 2021,1541.3,1581.8,1581.8,1520,1951782,-1.69%
18 Nov 2021,1567.75,1620.2,1624.75,1559.5,2938804,-3.13%
17 Nov 2021,1618.45,1598.5,1625,1595,2304359,1.16%
16 Nov 2021,1599.9,1585.1,1605,1576,2864344,1.31%
15 Nov 2021,1579.15,1585,1601.5,1573.35,2448280,-0.37%
12 Nov 2021,1585,1538.5,1589.45,1531.3,3713868,4.14%
11 Nov 2021,1521.95,1560,1560,1515,3027565,-2.85%
10 Nov 2021,1566.6,1555.95,1573.35,1546.55,1299996,0.47%
09 Nov 2021,1559.2,1561,1572,1553,2061369,0.19%
08 Nov 2021,1556.2,1508,1562.8,1504.3,3050392,3.34%
04 Nov 2021,1505.85,1509,1515,1501,166444,0.49%
03 Nov 2021,1498.55,1498,1537.7,1493.6,2697346,0.53%
02 Nov 2021,1490.6,1522.25,1522.95,1488.05,2041689,-2.07%
01 Nov 2021,1522.15,1490,1529.9,1487.05,2271900,3.00%
29 Oct 2021,1477.85,1527.35,1542.75,1467.8,3795495,-3.62%
28 Oct 2021,1533.3,1578,1582.85,1526,3054565,-2.20%
27 Oct 2021,1567.85,1561.85,1587.1,1527.5,3624131,0.29%
26 Oct 2021,1563.3,1571.9,1630,1543,16978043,2.57%
25 Oct 2021,1524.1,1531,1535,1483.8,3890467,0.44%
22 Oct 2021,1517.45,1531,1561.95,1483.75,5223521,-0.45%
21 Oct 2021,1524.25,1546.15,1546.15,1476.05,4261416,-0.98%
20 Oct 2021,1539.3,1544,1576.5,1515.8,5159270,0.01%
19 Oct 2021,1539.1,1498,1569.8,1477.05,8645334,4.02%
18 Oct 2021,1479.65,1420,1486.95,1420,3579606,3.41%
14 Oct 2021,1430.8,1432,1459.6,1410.5,4328124,2.04%
13 Oct 2021,1402.15,1386.9,1410,1377,1738985,2.02%
12 Oct 2021,1374.45,1399,1402.85,1361,2965629,-1.84%
11 Oct 2021,1400.2,1420,1434.45,1385.6,3073366,-2.76%
08 Oct 2021,1439.95,1418.5,1447,1418.5,2665924,1.61%
07 Oct 2021,1417.2,1397.95,1423.3,1375.65,1956325,2.28%
06 Oct 2021,1385.65,1422.9,1426.9,1379.95,2769341,-1.94%
05 Oct 2021,1413.05,1399.1,1421,1381,2481825,1.00%
04 Oct 2021,1399.05,1384.7,1405.55,1372.05,2538936,2.03%
01 Oct 2021,1371.25,1375,1384,1364.8,2661824,-0.68%
30 Sep 2021,1380.6,1388,1402.65,1377,3856630,-1.06%
29 Sep 2021,1395.35,1400,1408.95,1372.75,7948104,-1.32%
28 Sep 2021,1414.05,1464.4,1465,1408.4,3995669,-3.44%
27 Sep 2021,1464.4,1523,1525,1459.2,2728552,-3.32%
24 Sep 2021,1514.75,1530,1547.85,1511.05,3592146,-0.44%
23 Sep 2021,1521.5,1525.1,1531,1504,2015302,0.52%
22 Sep 2021,1513.6,1464,1527.9,1456.5,5145820,3.55%
21 Sep 2021,1461.7,1439,1466.45,1420.4,1713705,2.12%
20 Sep 2021,1431.3,1440,1493.15,1426.35,2526342,-1.40%
17 Sep 2021,1451.55,1451,1472,1436.6,2861623,0.22%
16 Sep 2021,1448.35,1464.85,1469,1440,1800078,-1.13%
15 Sep 2021,1464.85,1442.1,1480,1437.95,2410087,0.88%
14 Sep 2021,1452.05,1435,1457,1429.5,1554999,1.58%
13 Sep 2021,1429.5,1436,1439.8,1420.35,1937241,-0.26%
09 Sep 2021,1433.25,1425.6,1437.9,1414,2303457,0.38%
08 Sep 2021,1427.85,1440.2,1442.35,1419.85,2256454,-0.51%
07 Sep 2021,1435.2,1468.95,1472.9,1432.3,1940043,-1.78%
06 Sep 2021,1461.15,1448,1467.9,1436.1,1801171,1.33%
03 Sep 2021,1441.95,1444,1449.7,1425.1,1919590,0.29%
02 Sep 2021,1437.8,1436,1452.55,1421.2,3860958,0.10%
