Date,Price,Open,High,Low,Volume,Change(%)
20 Jan 2023,7177.15,7212.35,7265,7150,353292,-0.49%
19 Jan 2023,7212.35,7260,7260,7186.05,412001,-0.98%
18 Jan 2023,7283.45,7373,7383,7270,447736,-1.28%
17 Jan 2023,7377.65,7280,7389,7262.85,385734,1.27%
16 Jan 2023,7284.85,7270,7334.75,7250.25,440500,0.50%
13 Jan 2023,7248.9,7175,7258,7138,462134,1.34%
12 Jan 2023,7153.35,7024.95,7166.95,7024.95,566492,1.87%
11 Jan 2023,7021.95,6948,7033,6922,295408,1.47%
10 Jan 2023,6920.3,7049.95,7049.95,6889.15,263888,-1.63%
09 Jan 2023,7034.85,7040,7064,7002.9,298470,0.75%
06 Jan 2023,6982.2,7007,7029.9,6951,160184,-0.35%
05 Jan 2023,7007,7014.95,7042.2,6945,236570,0.02%
04 Jan 2023,7005.35,7000,7062,6983.85,319221,0.17%
03 Jan 2023,6993.6,7029.95,7039,6960.05,188315,-0.35%
02 Jan 2023,7017.95,6979.9,7039.95,6950.1,212580,0.85%
30 Dec 2022,6959.05,7000,7053.05,6950.25,232317,-0.33%
29 Dec 2022,6982.2,7030.05,7035.4,6905,449116,-1.02%
28 Dec 2022,7053.8,7106.4,7157.5,7026.3,260015,-0.75%
27 Dec 2022,7107.2,7100,7165.95,7041,295144,0.47%
26 Dec 2022,7074,6911,7104.9,6864.35,328414,2.38%
23 Dec 2022,6909.4,6970.95,6985,6875.1,289661,-1.47%
22 Dec 2022,7012.4,6981,7092,6860,338708,0.89%
21 Dec 2022,6950.7,7130.5,7153.3,6926,388167,-2.08%
20 Dec 2022,7098,7090,7125.05,7005.6,488123,0.31%
19 Dec 2022,7076,7042.8,7114.4,7010,251219,0.88%
16 Dec 2022,7014.1,7108.05,7164.8,6993.15,285180,-1.40%
15 Dec 2022,7113.9,7197.55,7217.55,7088,241610,-1.16%
14 Dec 2022,7197.55,7245.9,7278.95,7175,226179,-0.38%
13 Dec 2022,7225.3,7179.95,7243,7155.2,285708,1.10%
12 Dec 2022,7146.85,7089,7163.95,6970.15,260579,0.98%
09 Dec 2022,7077.4,7201.2,7223.1,7040,211582,-1.42%
08 Dec 2022,7179.05,7199,7219.6,7154,262827,0.24%
07 Dec 2022,7162.2,7255,7294.9,7146,324940,-1.10%
06 Dec 2022,7242.05,7185.05,7273.7,7140,312838,0.60%
05 Dec 2022,7198.6,7260,7285,7157.5,235887,-0.53%
02 Dec 2022,7237.05,7275,7299,7159,442739,-0.51%
01 Dec 2022,7274,7100,7299,7035.05,1086727,2.78%
30 Nov 2022,7077,6948,7095,6905.05,489956,2.14%
29 Nov 2022,6928.9,6900,7005,6895,336266,0.53%
28 Nov 2022,6892.3,6874,6924.9,6863,239438,0.27%
25 Nov 2022,6874,6904,6943,6850,377893,0.20%
24 Nov 2022,6860.2,6844.9,6890,6831,297230,0.53%
23 Nov 2022,6824.05,6877.2,6904.5,6801.35,258946,-0.28%
22 Nov 2022,6843.05,6755.1,6917,6740.55,393509,1.31%
21 Nov 2022,6754.85,6809.8,6875.85,6740.55,249498,-0.87%
18 Nov 2022,6814.45,6900,6939.1,6762,296995,-0.84%
17 Nov 2022,6871.85,6933,6959.6,6850.1,196795,-0.58%
16 Nov 2022,6912,6986.95,7035,6868.8,307352,-0.75%
15 Nov 2022,6964.55,6880,7000,6867.05,625270,1.61%
14 Nov 2022,6854.4,6845,6897.5,6819.4,484476,0.60%
11 Nov 2022,6813.2,6839.95,6927.8,6787.45,293195,0.17%
10 Nov 2022,6801.3,6895,6895,6790,330402,-1.48%
09 Nov 2022,6903.5,7000,7060,6858,312745,-1.00%
07 Nov 2022,6973.5,6925,7018,6868,353341,1.17%
04 Nov 2022,6893.05,6759,6960,6735.8,646411,2.45%
03 Nov 2022,6728.25,6730.05,6784,6670.05,217701,-0.76%
02 Nov 2022,6779.9,6825.05,6875,6725.05,255634,-0.60%
01 Nov 2022,6820.9,6743.95,6850,6718.2,429855,1.58%
31 Oct 2022,6714.95,6478.1,6730.9,6454.75,538107,4.17%
28 Oct 2022,6445.85,6442,6470,6406.5,151834,0.14%
27 Oct 2022,6436.8,6474,6474,6372,248556,0.33%
25 Oct 2022,6415.7,6420,6474,6387.2,313500,0.33%
24 Oct 2022,6394.6,6440,6444,6370.35,56532,0.50%
21 Oct 2022,6362.9,6315.6,6421,6315.6,307899,0.96%
20 Oct 2022,6302.3,6340,6413,6277,476962,-1.50%
19 Oct 2022,6398.4,6348.1,6446,6250.1,919146,0.81%
18 Oct 2022,6346.75,6305,6444,6290.25,558284,1.20%
17 Oct 2022,6271.5,6170,6281.8,6082.2,453912,1.28%
14 Oct 2022,6192,6260,6260,6169,249291,0.17%
13 Oct 2022,6181.75,6172,6216,6101,314360,0.07%
12 Oct 2022,6177.7,6085,6190,6057.8,223353,1.66%
11 Oct 2022,6076.75,6180.65,6205,6060.6,276525,-1.19%
10 Oct 2022,6149.9,6156.2,6173.25,6120,282642,-0.86%
07 Oct 2022,6203.5,6300,6307.2,6133.4,454883,-1.33%
06 Oct 2022,6287.25,6340,6366.85,6257.5,495617,-0.32%
04 Oct 2022,6307.55,6348.9,6381.85,6280.15,307268,1.04%
03 Oct 2022,6242.55,6286.4,6355.3,6229.2,337932,-0.20%
30 Sep 2022,6255.1,6172.2,6325,6172,442887,1.28%
29 Sep 2022,6175.9,6218,6262.85,6145,407574,0.05%
28 Sep 2022,6172.95,6150,6277.65,6112.05,378895,-0.32%
27 Sep 2022,6192.85,6208,6273.95,6128,467962,0.25%
26 Sep 2022,6177.1,6119.95,6240,6005,497458,0.61%
23 Sep 2022,6139.95,6260,6283.95,6127.15,570526,-1.59%
22 Sep 2022,6239.4,6300,6364.85,6230,492098,-1.18%
21 Sep 2022,6313.75,6500,6532.95,6296.55,616165,-2.64%
20 Sep 2022,6484.65,6492.7,6563.35,6457.95,373825,0.38%
19 Sep 2022,6459.85,6395,6511.95,6244.6,808807,-0.33%
16 Sep 2022,6481.4,6790.05,6818.75,6451,831639,-4.55%
15 Sep 2022,6790.05,6909,6925,6758.15,437578,-1.25%
14 Sep 2022,6875.75,6790,6964.4,6760.1,543948,-0.30%
13 Sep 2022,6896.3,6899,6969.6,6855,412295,0.39%
12 Sep 2022,6869.6,6783.65,6900,6740,488043,1.27%
09 Sep 2022,6783.65,6930,7029,6764.15,567059,-1.97%
08 Sep 2022,6919.65,6844,6939,6780,879685,2.20%
07 Sep 2022,6770.8,6460,6798,6431,918604,4.24%
06 Sep 2022,6495.5,6540,6556,6456.05,341220,-0.41%
05 Sep 2022,6521.95,6575,6619.85,6496.4,385312,-0.84%
02 Sep 2022,6577.5,6640,6666.65,6545,268505,-0.83%
01 Sep 2022,6632.5,6629,6760,6605,386222,-0.68%
30 Aug 2022,6677.85,6538.85,6690,6525,467147,2.64%
29 Aug 2022,6506.3,6402,6580,6402,366457,-0.17%
26 Aug 2022,6517.15,6507.45,6570,6471,415698,0.65%
25 Aug 2022,6475.05,6530,6606,6454.6,470687,-0.51%
24 Aug 2022,6508.35,6452.1,6533.7,6452.1,223101,0.20%
23 Aug 2022,6495.4,6445,6580,6405.1,379309,0.43%
22 Aug 2022,6467.5,6655,6666.85,6445.05,345960,-2.71%
19 Aug 2022,6647.55,6725,6782.9,6606,641293,-0.84%
18 Aug 2022,6703.95,6609.1,6710.25,6609.1,300992,1.42%
17 Aug 2022,6609.85,6710,6723.75,6594.05,341063,-0.69%
16 Aug 2022,6656,6592.1,6679,6560.05,270299,1.47%
12 Aug 2022,6559.3,6595,6610.15,6515,269932,-0.57%
11 Aug 2022,6597.1,6630.1,6654.95,6573.6,303393,0.02%
10 Aug 2022,6595.65,6724.35,6742.1,6580.55,271291,-1.23%
08 Aug 2022,6677.85,6755,6775.2,6647,313912,-1.44%
05 Aug 2022,6775.2,6588.05,6799,6588.05,741250,2.84%
04 Aug 2022,6588.05,6648,6685.35,6550,275815,-0.22%
03 Aug 2022,6602.7,6665,6695,6514.05,266360,-0.73%
02 Aug 2022,6651.3,6627.85,6694,6595,274658,-0.10%
01 Aug 2022,6657.65,6587.95,6664,6560.05,414339,1.72%
29 Jul 2022,6544.8,6539.7,6577.25,6490,360851,1.14%
28 Jul 2022,6471.25,6560,6560,6445,462464,-0.98%
27 Jul 2022,6535.35,6390.3,6551,6365.9,424070,2.12%
26 Jul 2022,6399.65,6389.5,6462.05,6307.2,549442,0.26%
25 Jul 2022,6382.9,6349,6446.8,6260.05,919050,-1.17%
22 Jul 2022,6458.7,6131,6495,6099.05,1441549,5.35%
21 Jul 2022,6130.7,6125,6149.15,6036,328612,0.68%
20 Jul 2022,6089,6111,6145,6077,371187,0.05%
19 Jul 2022,6085.85,5994.9,6095.95,5982.65,555572,1.73%
18 Jul 2022,5982.4,5832,5991,5811.4,512929,3.02%
15 Jul 2022,5807.05,5720,5832,5701,255753,1.26%
14 Jul 2022,5735.05,5800,5851.95,5682.25,285686,-1.10%
13 Jul 2022,5798.95,5782,5885,5770.35,263686,0.35%
12 Jul 2022,5778.85,5823.1,5836.55,5730,171919,-1.29%
11 Jul 2022,5854.25,5820,5869,5780.6,189671,0.26%
08 Jul 2022,5839.1,5851,5958.95,5805.6,410980,0.00%
07 Jul 2022,5838.85,5855,5871.95,5771.25,261593,0.19%
06 Jul 2022,5828.05,5750,5844.9,5728.25,371948,1.71%
05 Jul 2022,5729.95,5710.5,5763,5700.35,307970,0.37%
04 Jul 2022,5709.05,5679.9,5745,5632.1,165959,0.30%
01 Jul 2022,5691.7,5600,5699.75,5485,329610,1.51%
30 Jun 2022,5607.3,5629,5649,5535,572821,-0.20%
29 Jun 2022,5618.3,5542,5648,5521.1,490615,0.82%
28 Jun 2022,5572.75,5560,5585,5480,278114,0.22%
27 Jun 2022,5560.25,5510,5582,5488.05,226613,1.68%
24 Jun 2022,5468.3,5450,5510,5435.2,265862,1.07%
23 Jun 2022,5410.3,5428,5498.9,5358.05,296712,0.01%
22 Jun 2022,5409.95,5400,5428,5320,214821,-0.17%
21 Jun 2022,5418.9,5355,5433,5262.05,292408,1.61%
20 Jun 2022,5333.3,5179,5347.45,5161.8,506142,3.01%
17 Jun 2022,5177.3,5300,5302.95,5157.05,819352,-2.41%
16 Jun 2022,5305.25,5480,5486,5277.05,732233,-2.73%
15 Jun 2022,5454.15,5440.9,5473.55,5401,286759,0.47%
14 Jun 2022,5428.6,5350,5498,5324,610906,1.35%
13 Jun 2022,5356.15,5431,5450,5337,441354,-2.81%
10 Jun 2022,5511.05,5455.9,5535.7,5409,493489,0.53%
09 Jun 2022,5481.9,5525,5535,5445,375314,-0.90%
08 Jun 2022,5531.85,5581.95,5613.3,5500,605175,-0.42%
07 Jun 2022,5555.2,5560,5576.3,5410,1203977,-0.47%
06 Jun 2022,5581.35,5680,5735,5575,999722,-1.72%
03 Jun 2022,5678.85,6115,6115,5610,2216480,-5.48%
02 Jun 2022,6007.85,5966,6023.95,5906,320094,0.54%
01 Jun 2022,5975.65,6080,6099.7,5950,268629,-1.76%
31 May 2022,6082.6,6110,6140,6045.05,431470,-0.33%
30 May 2022,6102.65,6000,6156.75,5965.55,330562,2.60%
27 May 2022,5948,5905,5976.5,5886.05,290626,1.26%
26 May 2022,5874.25,5821,5917,5706.75,512954,1.42%
25 May 2022,5792.2,5894,5979,5778.25,571568,-1.29%
24 May 2022,5868.05,5947.95,5957.6,5833.65,458962,-0.82%
23 May 2022,5916.3,6174,6224,5900,528566,-3.46%
20 May 2022,6128.65,6165,6165,6064.2,374540,0.92%
19 May 2022,6072.6,6129,6176.4,6050,259111,-2.59%
18 May 2022,6233.75,6164,6279,6130.05,371945,2.06%
17 May 2022,6107.75,6012.8,6125.85,5980.4,637179,1.58%
16 May 2022,6012.8,6194.7,6194.7,5821,685657,-2.97%
13 May 2022,6196.55,6268.4,6292.8,6142.8,319217,0.18%
12 May 2022,6185.45,6300,6300,6077.6,323730,-2.44%
11 May 2022,6340.2,6369.95,6436.5,6209.95,217452,-0.41%
10 May 2022,6366.45,6210.85,6423.45,6200.55,359456,2.28%
09 May 2022,6224.6,6175,6274.9,6115,355285,0.39%
06 May 2022,6200.2,6300,6300,6160,499910,-2.45%
05 May 2022,6355.7,6560,6595.9,6340,344367,-2.55%
04 May 2022,6521.95,6679,6708.6,6501,228457,-2.35%
02 May 2022,6679,6607.6,6730,6542.9,329548,0.74%
29 Apr 2022,6630.25,6617.4,6797,6520.2,1139560,0.20%
28 Apr 2022,6616.95,6598,6635,6551.05,243308,1.05%
27 Apr 2022,6548.45,6575,6629.85,6536.05,327597,-1.68%
26 Apr 2022,6660.2,6680,6694.2,6615,279555,0.99%
25 Apr 2022,6595.05,6694,6713.05,6556.65,227496,-2.21%
22 Apr 2022,6744.1,6800,6809.95,6710.1,237385,-1.50%
21 Apr 2022,6846.5,6830,6887,6808,181457,0.58%
20 Apr 2022,6807.15,6587,6827.75,6585.7,328054,3.36%
19 Apr 2022,6585.7,6700,6764.25,6506.05,353426,-0.81%
18 Apr 2022,6639.6,6645.5,6689.9,6570.05,240392,-1.34%
13 Apr 2022,6730.05,6750,6840,6694.2,386535,-0.67%
12 Apr 2022,6775.55,6850,6858.75,6721.8,385829,-1.21%
11 Apr 2022,6858.75,6834.65,6918.5,6800,359038,0.32%
08 Apr 2022,6837,6799,6850,6722.85,309692,1.49%
07 Apr 2022,6736.65,6696,6796.5,6696,234000,0.01%
06 Apr 2022,6736.15,6700,6792,6690,297453,0.15%
05 Apr 2022,6726.15,6770,6816,6680.05,412049,-0.26%
04 Apr 2022,6743.9,6632,6758.45,6622,268314,1.10%
01 Apr 2022,6670.55,6603,6688.85,6565.05,216837,1.03%
31 Mar 2022,6602.3,6660,6699,6581,399272,-0.61%
30 Mar 2022,6642.7,6542.5,6668.8,6542.5,705385,1.78%
29 Mar 2022,6526.6,6377,6548,6376,671879,2.62%
28 Mar 2022,6359.95,6345,6394.95,6245.05,325668,0.75%
25 Mar 2022,6312.7,6385,6390.65,6284.05,321023,-0.62%
24 Mar 2022,6351.85,6202,6379.55,6200,642226,1.89%
23 Mar 2022,6234,6312.5,6312.5,6195.05,664235,0.36%
22 Mar 2022,6211.6,6160,6225.85,6059.1,1073804,0.33%
21 Mar 2022,6191.25,6370,6370,6176.05,531422,-2.86%
17 Mar 2022,6373.6,6380.35,6469.5,6340,979987,1.07%
16 Mar 2022,6305.9,6130,6317.2,6080,888929,4.73%
15 Mar 2022,6021.25,6095.85,6172,5972.05,819263,-0.24%
14 Mar 2022,6035.9,6050,6067.9,5956.05,466938,0.25%
11 Mar 2022,6021,6043,6119.95,5980,533023,-0.52%
10 Mar 2022,6052.55,6202,6261.2,6004.55,967482,0.58%
09 Mar 2022,6017.35,5890,6058.75,5821.2,813790,3.15%
08 Mar 2022,5833.45,5631,5875,5629.2,955847,2.38%
07 Mar 2022,5698.1,5929.3,5929.3,5684.65,1280108,-5.82%
04 Mar 2022,6050.3,5949.75,6170,5850.8,1336552,1.16%
03 Mar 2022,5980.7,6416,6437.15,5964.85,2406110,-6.54%
02 Mar 2022,6399.35,6539,6539,6342,686927,-2.57%
28 Feb 2022,6567.9,6538,6602,6440.15,557289,-0.04%
25 Feb 2022,6570.25,6550,6656.65,6520,376464,2.37%
24 Feb 2022,6418.45,6624.9,6649.15,6396.2,610393,-5.34%
23 Feb 2022,6780.2,6780,6866,6735,506540,0.45%
22 Feb 2022,6749.55,6713,6770,6676.15,359236,-0.94%
21 Feb 2022,6813.45,6900,6912.55,6791,424346,-1.49%
18 Feb 2022,6916.6,7049,7064.85,6900,510600,-1.84%
17 Feb 2022,7045.95,7145,7225,7030,499955,-1.85%
16 Feb 2022,7178.9,7285,7320,7166.95,322839,-1.53%
15 Feb 2022,7290.3,7100,7318.45,7031.05,255775,2.84%
14 Feb 2022,7089.1,7242.5,7242.5,7050,266661,-3.20%
11 Feb 2022,7323.6,7460.1,7460.1,7294.1,265177,-2.02%
10 Feb 2022,7474.5,7514.7,7548.95,7460.3,284223,-0.39%
09 Feb 2022,7504.05,7436,7547.9,7421.45,253643,1.11%
08 Feb 2022,7421.35,7475.95,7499,7355.8,270604,-0.64%
07 Feb 2022,7469.35,7439.65,7518.95,7362.5,391483,0.40%
04 Feb 2022,7439.65,7389,7529.9,7380.15,462491,0.87%
03 Feb 2022,7375.35,7461,7485,7351,167162,-0.88%
02 Feb 2022,7441,7572.7,7575,7425,324627,-1.00%
01 Feb 2022,7516.25,7263.2,7535.5,7235.2,731348,4.16%
31 Jan 2022,7216.4,7188.9,7279.55,7167.6,250406,1.50%
28 Jan 2022,7109.85,7120.9,7266.4,7094,511605,0.13%
27 Jan 2022,7100.7,7140,7150.3,6950,418032,0.03%
25 Jan 2022,7098.35,7120,7153.9,7000,467078,-0.81%
24 Jan 2022,7156,7360,7365,7088.65,319304,-2.74%
21 Jan 2022,7357.65,7430,7454.65,7311,207851,-1.44%
20 Jan 2022,7465.5,7470,7559.55,7395,249483,0.42%
19 Jan 2022,7434.4,7599.9,7599.9,7353,439305,-1.61%
18 Jan 2022,7555.9,7807,7894,7520,565178,-3.99%
17 Jan 2022,7870.1,7635,7946,7500.1,1216949,2.74%
14 Jan 2022,7660.55,7634,7700,7566.9,250253,0.71%
13 Jan 2022,7606.8,7681,7719.6,7553.85,274893,-0.68%
12 Jan 2022,7658.7,7663.8,7729,7609.9,297378,0.69%
11 Jan 2022,7606.3,7609.7,7679.4,7561.2,234296,0.28%
10 Jan 2022,7585.15,7590,7617.6,7522.3,213126,0.36%
07 Jan 2022,7557.95,7465.1,7580,7439.05,543512,1.33%
06 Jan 2022,7458.55,7639.55,7699.95,7425.05,403448,-2.62%
05 Jan 2022,7659.55,7650.5,7769,7595,400874,0.12%
04 Jan 2022,7650.35,7749,7772.85,7611.7,315188,-0.95%
03 Jan 2022,7723.9,7600,7750,7570.05,250533,1.75%
31 Dec 2021,7591.05,7450,7659.5,7421.45,258372,2.62%
30 Dec 2021,7397.2,7420.95,7494.9,7380.1,243710,-0.32%
29 Dec 2021,7420.95,7385,7460,7373.7,219901,0.20%
28 Dec 2021,7406.1,7275,7417,7275,185895,2.22%
27 Dec 2021,7245.05,7219,7295,7172.3,142927,0.28%
24 Dec 2021,7224.8,7362,7450,7201.9,270337,-1.58%
23 Dec 2021,7340.6,7434.8,7434.8,7299.95,210152,-0.50%
22 Dec 2021,7377.25,7320,7425,7312.45,158971,0.68%
21 Dec 2021,7327.35,7238,7375,7180.1,241099,2.33%
20 Dec 2021,7160.85,7270,7270,7035.2,285814,-2.41%
17 Dec 2021,7337.35,7410.8,7410.8,7302,279606,-1.03%
16 Dec 2021,7413.75,7414.8,7440,7371.8,140591,0.58%
15 Dec 2021,7371.35,7416,7416,7330,113049,-0.20%
14 Dec 2021,7386.4,7409,7458.9,7337.1,210516,-0.38%
13 Dec 2021,7414.45,7514,7539.9,7392.1,220084,-0.35%
10 Dec 2021,7440.45,7450,7451.85,7390.3,144726,0.09%
09 Dec 2021,7433.85,7476.8,7515.2,7390,198582,0.13%
08 Dec 2021,7423.95,7329,7458.75,7300,209590,1.71%
07 Dec 2021,7299.4,7285,7336.95,7235,162646,1.18%
06 Dec 2021,7214.6,7344.85,7389.6,7201,173852,-1.61%
03 Dec 2021,7332.45,7378.45,7455,7296.15,401430,0.13%
02 Dec 2021,7323.2,7360,7389,7262,239691,0.01%
01 Dec 2021,7322.6,7612,7678.75,7291,509749,-1.50%
30 Nov 2021,7433.75,7387.3,7519,7347.55,547664,0.62%
29 Nov 2021,7388.25,7354.5,7434.95,7201.4,382413,-0.09%
26 Nov 2021,7394.75,7550,7599,7370.1,265808,-2.81%
25 Nov 2021,7608.8,7560.3,7634.45,7517.55,173989,0.42%
24 Nov 2021,7577.3,7730,7768.05,7550,292766,-1.05%
23 Nov 2021,7657.95,7620,7714.7,7540.7,475377,0.05%
22 Nov 2021,7653.8,7799,7808.6,7550.6,383629,-1.47%
18 Nov 2021,7767.7,7899,7930,7715.05,196805,-1.15%
17 Nov 2021,7857.7,7845,7948.95,7801,183623,-0.31%
16 Nov 2021,7882.4,8120,8139,7856.3,277983,-2.09%
15 Nov 2021,8050.8,8080,8172.55,8031,119066,-0.37%
12 Nov 2021,8080.75,8085,8113.8,8005,180509,0.37%
11 Nov 2021,8050.65,8100,8141.85,8005,125814,-0.69%
10 Nov 2021,8106.8,8145,8187.85,8050,209152,-0.72%
09 Nov 2021,8166,8200,8255.05,8143,253056,-0.58%
08 Nov 2021,8214.05,7940,8269,7845,825196,4.23%
04 Nov 2021,7880.8,7897,7932.9,7861.7,32611,-0.09%
03 Nov 2021,7887.85,7759.9,7902.25,7730.05,388455,2.26%
02 Nov 2021,7713.35,7787,7815.8,7688.4,177655,-0.79%
01 Nov 2021,7775.1,7670,7811,7647.65,469658,1.82%
29 Oct 2021,7636.05,7465,7690,7343,659277,2.54%
28 Oct 2021,7446.65,7376,7500,7354,556897,1.26%
27 Oct 2021,7354.2,7271,7372,7234,364657,1.17%
26 Oct 2021,7269.1,7150.15,7295,7150,372893,1.67%
25 Oct 2021,7149.8,7149.6,7174.95,7007,245401,0.00%
22 Oct 2021,7149.6,7158.75,7233,7100,330818,0.29%
21 Oct 2021,7129,7200.85,7205.4,7085,318247,-0.01%
20 Oct 2021,7129.6,7100,7309.8,7092.25,703897,-0.56%
19 Oct 2021,7170.1,7489,7489,7153,868388,-3.10%
18 Oct 2021,7399.3,7530,7644,7301.4,1413642,0.05%
14 Oct 2021,7395.5,7440,7457.95,7340,599817,0.61%
13 Oct 2021,7350.4,7263,7389.9,7260,347921,1.38%
12 Oct 2021,7250.15,7314,7358,7193,407411,-1.09%
11 Oct 2021,7330.25,7400,7408.95,7309.7,346054,-0.07%
08 Oct 2021,7335.75,7376,7405.2,7328,234324,-0.26%
07 Oct 2021,7354.6,7422,7457.95,7311.95,583113,-0.11%
06 Oct 2021,7363,7498.85,7539,7346,279814,-1.35%
05 Oct 2021,7464,7500,7564.85,7450.1,229310,-0.69%
04 Oct 2021,7515.6,7496,7609.9,7495,339796,0.43%
01 Oct 2021,7483.55,7396.1,7502,7356.2,366658,1.18%
30 Sep 2021,7396.1,7490,7498.9,7371,422904,-0.92%
29 Sep 2021,7464.55,7550,7661.35,7440,490626,-1.63%
28 Sep 2021,7588.3,7629.9,7788,7550,403030,-0.45%
27 Sep 2021,7622.9,7543.6,7670.85,7526.05,261520,1.35%
24 Sep 2021,7521.5,7633,7642.6,7500,341258,-1.29%
23 Sep 2021,7619.7,7642.15,7697.2,7580,201988,-0.08%
22 Sep 2021,7625.6,7599.9,7670,7576.9,206063,0.43%
21 Sep 2021,7592.7,7535,7688,7514.5,214916,0.22%
20 Sep 2021,7576,7684,7730.15,7545.65,291081,-1.76%
17 Sep 2021,7711.85,7810,7837.65,7660.75,503207,-0.69%
16 Sep 2021,7765.45,7858.7,7869.65,7730,216078,-0.71%
15 Sep 2021,7820.85,7889,7929,7790,235010,-0.45%
14 Sep 2021,7856.45,7970,7973.05,7850,168408,-1.11%
13 Sep 2021,7944.45,7965,7965,7905,187063,0.06%
09 Sep 2021,7939.65,7936,7983,7900,159693,-0.67%
08 Sep 2021,7992.9,8029,8073.3,7945.25,198064,-0.42%
07 Sep 2021,8026.25,7952.6,8060,7911.5,240683,0.93%
06 Sep 2021,7952.6,7969.8,8045.65,7929.9,212634,0.29%
03 Sep 2021,7929.85,7995,8029.5,7872,198454,-0.29%
02 Sep 2021,7952.75,7804.8,7993.95,7761.05,393057,2.39%
01 Sep 2021,7766.95,7832,7930,7691.5,352822,-0.84%
31 Aug 2021,7832.45,7734,7860,7666.65,475968,1.67%
30 Aug 2021,7703.8,7571,7743.6,7571,319952,1.83%
27 Aug 2021,7565.6,7330.6,7594.8,7318.2,497367,3.54%
26 Aug 2021,7307.1,7365,7418.9,7301,183243,-1.02%
25 Aug 2021,7382.35,7465,7487.95,7370,146150,-0.98%
24 Aug 2021,7455.35,7420,7474.7,7370.7,174447,1.42%
23 Aug 2021,7351,7562.35,7562.35,7288,310220,-1.90%
20 Aug 2021,7493.35,7596.6,7624.9,7435.55,358744,-1.42%
18 Aug 2021,7601.45,7425,7725,7406,724989,2.60%
17 Aug 2021,7409.05,7377,7427.2,7298.05,203995,0.85%
16 Aug 2021,7346.65,7460.7,7475.95,7332.05,191968,-1.53%
13 Aug 2021,7460.7,7513.4,7529.45,7432,207505,-0.11%
12 Aug 2021,7468.7,7457,7580,7432.85,206051,0.22%
11 Aug 2021,7452.45,7465,7548,7366.7,129339,-0.29%
10 Aug 2021,7474.15,7505,7545.2,7426,164588,-0.29%
09 Aug 2021,7495.65,7598,7616.7,7474,236944,-0.43%
06 Aug 2021,7527.65,7690,7719.9,7506.15,250068,-1.71%
05 Aug 2021,7659,7750,7829.85,7645,173662,-1.17%
