Date,Price,Open,High,Low,Volume,Change(%)
17 Jan 2023,2766.85,2765,2769,2729.7,254062,0.30%
16 Jan 2023,2758.6,2732,2765,2710,362194,1.11%
13 Jan 2023,2728.45,2683.3,2744.9,2683.3,196440,1.27%
12 Jan 2023,2694.25,2690,2700.3,2663,163626,0.02%
11 Jan 2023,2693.75,2712.1,2720,2684.05,150551,-0.67%
10 Jan 2023,2712.05,2750,2758.05,2687.7,206381,-1.46%
09 Jan 2023,2752.35,2757,2772.4,2740.25,110658,0.36%
06 Jan 2023,2742.55,2767,2775.35,2733.75,162618,-0.89%
05 Jan 2023,2767.15,2707.9,2771.1,2702,258988,2.14%
04 Jan 2023,2709.3,2707,2728,2697.75,178937,-0.41%
03 Jan 2023,2720.4,2702.2,2739.9,2702,136701,0.17%
02 Jan 2023,2715.9,2738.85,2749.6,2710,131296,-0.84%
30 Dec 2022,2738.85,2735.85,2764.85,2722.9,211762,0.61%
29 Dec 2022,2722.2,2691.6,2745,2671.45,243791,0.95%
28 Dec 2022,2696.6,2687.6,2726.75,2685,225857,-0.21%
27 Dec 2022,2702.35,2694.95,2718.25,2685.5,181947,0.60%
26 Dec 2022,2686.3,2645,2698,2611.6,175951,1.88%
23 Dec 2022,2636.85,2715,2720,2628.65,328855,-3.33%
22 Dec 2022,2727.7,2757.2,2796.55,2717.3,483991,-1.08%
21 Dec 2022,2757.45,2772.55,2798.05,2737,328455,-0.54%
20 Dec 2022,2772.55,2770,2790.6,2743.4,234062,-0.29%
19 Dec 2022,2780.6,2724.85,2785,2709.05,276490,2.05%
16 Dec 2022,2724.85,2745.1,2767.65,2717.15,271086,-1.66%
15 Dec 2022,2770.85,2738.5,2783.8,2734.6,299314,0.86%
14 Dec 2022,2747.35,2762.45,2782.9,2727.6,438317,-0.44%
13 Dec 2022,2759.45,2783.9,2815.05,2747.9,440848,-0.43%
12 Dec 2022,2771.45,2751,2774.9,2736.05,166357,0.73%
09 Dec 2022,2751.5,2762,2782.25,2731.15,254995,-0.24%
08 Dec 2022,2758.2,2750,2778.8,2745.25,190468,-0.05%
07 Dec 2022,2759.55,2793.05,2802,2751,340800,-1.40%
06 Dec 2022,2798.8,2822,2825,2778.05,339117,-1.02%
05 Dec 2022,2827.65,2810,2832.9,2785.65,397713,0.26%
02 Dec 2022,2820.45,2865,2865,2813,526214,-1.79%
01 Dec 2022,2871.8,2855,2884,2826.6,782249,0.70%
30 Nov 2022,2851.9,2831.95,2861,2820.1,1379225,0.84%
29 Nov 2022,2828.25,2783.15,2837.95,2773.1,731879,1.61%
28 Nov 2022,2783.5,2719.95,2804,2712.05,1223958,2.78%
25 Nov 2022,2708.15,2673,2716.75,2663.5,423634,1.31%
24 Nov 2022,2673.1,2665,2680.65,2645.8,498023,0.54%
23 Nov 2022,2658.85,2691,2697.5,2648.75,264132,-0.99%
22 Nov 2022,2685.45,2669.8,2690.85,2667,361527,0.30%
21 Nov 2022,2677.45,2715,2722.5,2665,467604,-1.68%
18 Nov 2022,2723.15,2735,2739.1,2702.6,469583,-0.76%
17 Nov 2022,2744,2741,2765.1,2727.2,517393,0.17%
16 Nov 2022,2739.45,2730.55,2755,2709.05,647740,0.32%
15 Nov 2022,2730.75,2694.5,2754.05,2692,1012827,1.58%
14 Nov 2022,2688.4,2670.5,2708,2655.9,352558,0.75%
11 Nov 2022,2668.5,2726.1,2731.95,2660.05,474615,-1.62%
10 Nov 2022,2712.5,2651.45,2722,2626.35,706321,2.30%
09 Nov 2022,2651.5,2630,2656.55,2622.05,459177,1.16%
07 Nov 2022,2621.05,2599,2625,2590,314060,1.24%
04 Nov 2022,2588.9,2621,2637.2,2573.45,855256,-2.17%
03 Nov 2022,2646.35,2639,2668.4,2628,311401,0.09%
02 Nov 2022,2643.95,2649.95,2657.2,2630.35,565598,-1.09%
01 Nov 2022,2673.15,2690.25,2690.85,2639.3,368266,-0.14%
31 Oct 2022,2676.85,2668,2694.15,2656.5,511816,1.02%
28 Oct 2022,2649.85,2623.85,2674.35,2619,717856,1.50%
27 Oct 2022,2610.75,2598,2620,2577.05,473043,0.97%
25 Oct 2022,2585.6,2586.1,2602,2566.05,410336,0.14%
24 Oct 2022,2581.9,2586,2590,2575,35097,0.47%
21 Oct 2022,2569.85,2571,2577,2547.95,360297,0.17%
20 Oct 2022,2565.55,2536.45,2570,2502.75,364460,0.96%
19 Oct 2022,2541.2,2574,2574,2532.2,375698,-0.81%
18 Oct 2022,2562,2566.5,2596.75,2534.7,454003,0.33%
17 Oct 2022,2553.7,2524,2570,2521.55,257635,0.70%
14 Oct 2022,2535.9,2575.5,2585,2529.05,250851,-0.41%
13 Oct 2022,2546.45,2553,2574.3,2532,239037,-0.14%
12 Oct 2022,2550.05,2550,2564.45,2516.1,401910,0.07%
11 Oct 2022,2548.15,2575,2575.5,2533.8,407068,-0.87%
10 Oct 2022,2570.5,2599.8,2599.8,2531.4,1076512,-2.07%
07 Oct 2022,2624.95,2684.9,2734.9,2609.9,1065099,-0.80%
06 Oct 2022,2646.1,2654,2663.65,2630.25,463669,0.93%
04 Oct 2022,2621.8,2580,2627.9,2561.1,391128,3.81%
03 Oct 2022,2525.55,2538.5,2573.95,2520.45,658511,-0.93%
30 Sep 2022,2549.2,2549,2592.15,2510,706844,0.51%
29 Sep 2022,2536.3,2600.05,2604.35,2525,1057406,-2.12%
28 Sep 2022,2591.35,2600,2625,2575.1,923391,-1.78%
27 Sep 2022,2638.25,2735,2735,2630,740040,-3.05%
26 Sep 2022,2721.35,2740,2754.85,2670.2,610918,-1.47%
23 Sep 2022,2762.05,2790.9,2812.25,2742.4,408930,-0.54%
22 Sep 2022,2776.95,2776.65,2799.35,2733,328914,0.01%
21 Sep 2022,2776.65,2785,2807.95,2767.6,447919,0.18%
20 Sep 2022,2771.55,2717.95,2823.25,2714.65,1009201,2.48%
19 Sep 2022,2704.4,2698.65,2724.95,2664.85,534862,0.72%
16 Sep 2022,2685.2,2804.3,2804.3,2670,1906557,-3.77%
15 Sep 2022,2790.3,2855,2855,2766.55,1010823,-2.15%
14 Sep 2022,2851.5,2830,2869.7,2830,519643,-0.64%
13 Sep 2022,2870,2836,2903,2832,766550,0.42%
12 Sep 2022,2857.9,2847,2869.9,2841.35,313906,0.69%
09 Sep 2022,2838.45,2871.6,2878.25,2832.7,522672,-0.66%
08 Sep 2022,2857.3,2869.05,2873.5,2846,519141,0.09%
07 Sep 2022,2854.75,2840,2875,2831,551689,-0.41%
06 Sep 2022,2866.55,2842.05,2869.75,2827.8,481401,0.86%
05 Sep 2022,2842.05,2828,2848,2808.05,930716,0.60%
02 Sep 2022,2825.15,2888.3,2889,2820.1,776170,-1.79%
01 Sep 2022,2876.65,2820,2882.2,2792.9,838699,1.37%
30 Aug 2022,2837.7,2842,2864,2831.55,918526,0.38%
29 Aug 2022,2827.05,2788.9,2831.95,2761.1,339203,0.01%
26 Aug 2022,2826.75,2835,2840.9,2817.05,475372,0.96%
25 Aug 2022,2799.8,2808.1,2821.05,2791.9,363945,-0.23%
24 Aug 2022,2806.35,2781.35,2824,2780,324008,0.11%
23 Aug 2022,2803.4,2775,2810,2756.15,396875,0.82%
22 Aug 2022,2780.55,2835,2835.65,2765.55,570304,-2.05%
19 Aug 2022,2838.65,2912,2936.9,2832.85,510610,-2.39%
18 Aug 2022,2908.2,2927.95,2938.6,2903.15,805655,-0.18%
17 Aug 2022,2913.45,2815,2929,2808.05,2510869,3.42%
16 Aug 2022,2817,2805,2845.65,2781.5,1213957,2.00%
12 Aug 2022,2761.9,2789.95,2795,2751.85,435760,-0.84%
11 Aug 2022,2785.3,2790.35,2818,2767.4,422152,0.35%
10 Aug 2022,2775.45,2785,2785,2732.9,895054,1.37%
08 Aug 2022,2738.05,2770,2793.3,2730,675310,-1.18%
05 Aug 2022,2770.7,2808,2809.9,2761,512072,-1.29%
04 Aug 2022,2807,2819.9,2827.95,2779.15,396416,0.18%
03 Aug 2022,2801.9,2786,2807.8,2749.4,600314,1.10%
02 Aug 2022,2771.45,2826.1,2828.95,2742.05,1137765,-2.44%
01 Aug 2022,2840.8,2834.95,2908,2820,961562,0.81%
29 Jul 2022,2818.05,2800,2846.8,2789.6,400652,1.34%
28 Jul 2022,2780.7,2798,2812,2754.4,294368,-0.07%
27 Jul 2022,2782.55,2765,2787.95,2730.35,498259,-0.65%
26 Jul 2022,2800.75,2840,2847.7,2785.65,347002,-1.34%
25 Jul 2022,2838.85,2875,2875.8,2831.45,421977,-1.14%
22 Jul 2022,2871.6,2851.05,2883.4,2840.3,576270,0.84%
21 Jul 2022,2847.8,2820,2854,2815.05,314132,0.74%
20 Jul 2022,2826.75,2820,2838.75,2810,201509,0.91%
19 Jul 2022,2801.2,2815,2846.85,2783.45,661056,-0.59%
18 Jul 2022,2817.95,2829.95,2835.85,2805.25,369313,0.64%
15 Jul 2022,2800.05,2799.95,2816.45,2782.75,816619,0.26%
14 Jul 2022,2792.8,2838,2866,2772.05,620757,-1.78%
13 Jul 2022,2843.35,2885,2891.8,2835,539917,-1.12%
12 Jul 2022,2875.5,2854.5,2884.55,2834,422887,0.26%
11 Jul 2022,2868.1,2815,2875.4,2808.05,428940,0.66%
08 Jul 2022,2849.3,2848.4,2879.95,2819.05,532145,0.35%
07 Jul 2022,2839.45,2857,2868.75,2825.15,382303,0.27%
06 Jul 2022,2831.8,2737.5,2842,2734.1,739745,3.45%
05 Jul 2022,2737.25,2763.3,2770.85,2730,401190,-0.84%
04 Jul 2022,2760.45,2750,2799,2738.9,499627,-0.12%
01 Jul 2022,2763.8,2715,2770,2683.35,393346,1.62%
30 Jun 2022,2719.7,2745,2773,2714,643735,-1.19%
29 Jun 2022,2752.4,2740.05,2784.75,2730,653929,-0.52%
28 Jun 2022,2766.7,2748,2792.7,2730,714029,0.41%
27 Jun 2022,2755.5,2787.55,2809,2730.6,1005184,-0.16%
24 Jun 2022,2759.95,2715,2767.7,2690.2,1354569,3.21%
23 Jun 2022,2674.1,2572.55,2686.65,2572.55,1846048,5.93%
22 Jun 2022,2524.45,2495,2553.5,2480,873408,1.01%
21 Jun 2022,2499.2,2465,2524.85,2465,381831,1.90%
20 Jun 2022,2452.55,2455.1,2501.45,2433.9,377385,-0.60%
17 Jun 2022,2467.4,2518,2518,2455.65,725864,-2.05%
16 Jun 2022,2519.05,2620.5,2624.25,2511.05,493824,-3.31%
15 Jun 2022,2605.3,2567,2628,2557.6,673444,1.87%
14 Jun 2022,2557.6,2595.95,2614.9,2530,509259,-1.59%
13 Jun 2022,2598.8,2560,2612.3,2536.55,625967,-0.12%
10 Jun 2022,2601.95,2580,2614.4,2575.45,324452,0.15%
09 Jun 2022,2598.1,2579.95,2603.55,2560,327503,0.47%
08 Jun 2022,2585.95,2584,2617.05,2553.35,539786,0.59%
07 Jun 2022,2570.85,2525,2578.05,2500,550257,1.18%
06 Jun 2022,2540.75,2565,2594.45,2525.1,965347,-1.66%
03 Jun 2022,2583.75,2675,2688.7,2575.15,753558,-2.98%
02 Jun 2022,2663.1,2730.6,2733,2640.4,1093645,-3.43%
01 Jun 2022,2757.6,2799.9,2799.9,2731.5,430807,-0.59%
31 May 2022,2773.9,2774.9,2809.95,2752.15,1859231,0.12%
30 May 2022,2770.55,2724,2787.45,2724,924244,1.87%
27 May 2022,2719.8,2645.15,2726.9,2638,654718,3.16%
26 May 2022,2636.45,2608,2647.35,2575,362813,1.61%
25 May 2022,2594.7,2640.2,2669.25,2583.65,525893,-1.60%
24 May 2022,2637,2629.95,2654,2613.4,616849,0.47%
23 May 2022,2624.7,2615.05,2699.95,2610.55,744827,1.33%
20 May 2022,2590.15,2545,2613.4,2545,751633,2.97%
19 May 2022,2515.5,2510.1,2549,2500.55,556405,-0.93%
18 May 2022,2539,2525.35,2554.2,2511.8,332168,0.61%
17 May 2022,2523.5,2515,2538.85,2502.05,517525,1.11%
16 May 2022,2495.9,2450.05,2511.95,2440,473407,1.91%
13 May 2022,2449.15,2414.95,2500,2414.95,691344,2.00%
12 May 2022,2401.2,2459,2459,2371,966472,-2.80%
11 May 2022,2470.3,2465.5,2519.4,2407.9,575504,0.02%
10 May 2022,2469.75,2485,2519.35,2458.6,644415,-0.92%
09 May 2022,2492.75,2555,2560,2486,996952,-2.75%
06 May 2022,2563.35,2410,2599,2407.25,2491483,2.47%
05 May 2022,2501.65,2430.1,2538.15,2430.1,1675043,3.82%
04 May 2022,2409.5,2440,2520,2398.8,1263034,-3.13%
02 May 2022,2487.3,2460.2,2505.6,2448.1,667551,-0.77%
29 Apr 2022,2506.65,2508.6,2552,2491.45,839920,-0.42%
28 Apr 2022,2517.3,2539.8,2541.95,2498.05,1182758,0.69%
27 Apr 2022,2500,2390,2528.6,2370,2082863,3.85%
26 Apr 2022,2407.25,2311,2413,2301.3,1311255,5.18%
25 Apr 2022,2288.6,2268.3,2332.95,2266,596296,-0.25%
22 Apr 2022,2294.25,2295,2305,2273.65,598737,-1.01%
21 Apr 2022,2317.65,2282,2321.75,2277,341987,1.88%
20 Apr 2022,2274.85,2270,2315,2261.65,424461,0.51%
19 Apr 2022,2263.25,2308,2327.5,2242.4,484466,-0.97%
18 Apr 2022,2285.4,2269.9,2294.95,2249.15,422209,0.48%
13 Apr 2022,2274.4,2291.55,2311.15,2268.9,426929,-1.02%
12 Apr 2022,2297.9,2324.95,2325.95,2285.5,502227,-1.61%
11 Apr 2022,2335.4,2357.95,2361.75,2331.15,408871,-1.14%
08 Apr 2022,2362.45,2355,2380,2330.55,694946,0.50%
07 Apr 2022,2350.6,2350,2368.2,2336.85,853476,0.16%
06 Apr 2022,2346.9,2328,2349.15,2306.55,812337,0.63%
05 Apr 2022,2332.25,2329.9,2352.65,2315,715666,0.89%
04 Apr 2022,2311.75,2250,2319,2250,1417392,3.20%
01 Apr 2022,2240.15,2185,2246,2150,3541517,-2.35%
31 Mar 2022,2294.15,2280,2316.9,2280,1338490,0.99%
30 Mar 2022,2271.65,2250,2281,2226.4,3115035,2.76%
29 Mar 2022,2210.65,2385,2401,2154.05,2475877,-7.04%
28 Mar 2022,2377.95,2370,2397.85,2349,493636,-0.02%
25 Mar 2022,2378.4,2420,2438,2366.75,467568,-1.40%
24 Mar 2022,2412.15,2361,2427.25,2333,692836,0.73%
23 Mar 2022,2394.65,2423,2439.8,2327.2,1137046,-1.20%
22 Mar 2022,2423.65,2405,2435,2345.05,470208,1.34%
21 Mar 2022,2391.55,2434.75,2447.95,2380,516893,-1.17%
17 Mar 2022,2419.9,2383,2429.25,2375,781757,2.13%
16 Mar 2022,2369.5,2350.2,2376.5,2335,493507,2.20%
15 Mar 2022,2318.4,2345,2380,2300,612285,-1.00%
14 Mar 2022,2341.9,2330,2351,2282.3,382149,0.46%
11 Mar 2022,2331.2,2318,2345,2287.1,467988,0.45%
10 Mar 2022,2320.75,2350,2410.45,2312.05,716132,1.32%
09 Mar 2022,2290.5,2266,2310.6,2235.15,670764,1.73%
08 Mar 2022,2251.65,2181,2259.25,2146.85,1081826,2.41%
07 Mar 2022,2198.7,2289.8,2289.8,2170.1,1284637,-4.87%
04 Mar 2022,2311.3,2400,2403.6,2301.1,1266961,-4.39%
03 Mar 2022,2417.4,2441,2468,2405,831912,-0.37%
02 Mar 2022,2426.3,2498,2498.5,2421,855090,-4.30%
28 Feb 2022,2535.45,2527,2546.95,2489.05,1008620,-0.90%
25 Feb 2022,2558.4,2584.7,2592,2504.7,715496,2.73%
24 Feb 2022,2490.4,2618.6,2624.6,2440,1934361,-6.75%
23 Feb 2022,2670.65,2745,2762.45,2665,631227,-2.21%
22 Feb 2022,2731,2674.95,2752,2646.05,644900,0.65%
21 Feb 2022,2713.35,2719.95,2748,2685,522214,-2.19%
18 Feb 2022,2774.05,2780,2818,2748.95,662754,-0.69%
17 Feb 2022,2793.45,2800,2872.3,2780.55,1166885,0.24%
16 Feb 2022,2786.8,2766.2,2844.6,2766.2,1127829,0.29%
15 Feb 2022,2778.65,2650,2787.85,2630,1131545,4.91%
14 Feb 2022,2648.5,2681,2703.15,2630.75,576694,-2.58%
11 Feb 2022,2718.6,2670,2747,2655,1235994,-0.57%
10 Feb 2022,2734.1,2745.4,2751,2701.05,448648,0.19%
09 Feb 2022,2728.85,2680.4,2736.6,2673.05,359950,2.13%
08 Feb 2022,2671.95,2660.55,2691.65,2650,625615,0.90%
07 Feb 2022,2648.05,2721.75,2734,2625,688838,-2.71%
04 Feb 2022,2721.75,2765,2780,2712.75,585251,-2.15%
03 Feb 2022,2781.5,2704.3,2817.95,2684,1436881,2.93%
02 Feb 2022,2702.4,2703,2743.4,2698,283071,-0.89%
01 Feb 2022,2726.75,2748,2769.8,2678,414159,0.09%
31 Jan 2022,2724.3,2680.15,2734.05,2680.15,442531,1.95%
28 Jan 2022,2672.15,2720.2,2755,2663.05,466238,-1.58%
27 Jan 2022,2715,2733,2770,2689,559824,-2.41%
25 Jan 2022,2782.05,2704.1,2789,2652.85,971148,2.80%
24 Jan 2022,2706.2,2740,2769.4,2667.55,593277,-1.60%
21 Jan 2022,2750.1,2703.7,2777,2657.25,1170753,1.50%
20 Jan 2022,2709.45,2700,2759.25,2696.05,1022978,0.36%
19 Jan 2022,2699.8,2695,2740,2675.05,763040,0.26%
18 Jan 2022,2692.85,2703,2727,2655.2,1082632,-0.32%
17 Jan 2022,2701.5,2599,2724.45,2591.45,2357848,5.13%
14 Jan 2022,2569.7,2590,2594.8,2555,267065,-0.92%
13 Jan 2022,2593.6,2599,2600,2570,243121,0.12%
12 Jan 2022,2590.5,2575,2595,2562,410716,0.87%
11 Jan 2022,2568.25,2584.65,2592.15,2560.8,372092,-0.38%
10 Jan 2022,2578.1,2489.3,2584,2489.3,783876,3.16%
07 Jan 2022,2499.1,2509,2515.5,2482,308537,0.12%
06 Jan 2022,2496,2490,2509,2464,406402,-0.40%
05 Jan 2022,2506,2484.95,2512.95,2477.95,294097,0.85%
04 Jan 2022,2484.9,2492,2496.6,2468.4,181575,0.34%
03 Jan 2022,2476.6,2463,2496.5,2463,234912,0.59%
31 Dec 2021,2462.1,2432,2483.6,2432,253608,1.24%
30 Dec 2021,2431.9,2425,2437.85,2412.35,366389,-0.06%
29 Dec 2021,2433.25,2421,2442.8,2410,270407,0.64%
28 Dec 2021,2417.8,2404,2425,2395.9,265463,0.66%
27 Dec 2021,2402,2390,2410.2,2371,223494,0.40%
24 Dec 2021,2392.45,2413,2413,2376.6,343453,-0.01%
23 Dec 2021,2392.7,2365,2403,2352.5,472868,1.87%
22 Dec 2021,2348.8,2355,2366,2337.3,367785,0.06%
21 Dec 2021,2347.4,2390,2390,2333.05,401977,-0.39%
20 Dec 2021,2356.65,2435,2435,2310,687713,-3.60%
17 Dec 2021,2444.65,2469,2469,2421,492339,-1.07%
16 Dec 2021,2471.1,2513,2525,2459.3,496003,-1.44%
15 Dec 2021,2507.15,2484.1,2524,2476.15,470021,0.94%
14 Dec 2021,2483.8,2480,2488,2460,365318,-0.45%
13 Dec 2021,2495,2550,2552,2490,332491,-1.26%
10 Dec 2021,2526.85,2520.7,2544.8,2512.9,327197,0.23%
09 Dec 2021,2520.95,2510,2528.9,2481.4,402958,1.22%
08 Dec 2021,2490.65,2460.15,2500,2460.15,308181,1.17%
07 Dec 2021,2461.8,2435,2475,2430.1,347226,1.73%
06 Dec 2021,2420,2474.75,2475.4,2411.65,347297,-1.72%
03 Dec 2021,2462.45,2485,2497.45,2451.05,499760,-0.41%
02 Dec 2021,2472.7,2428,2483.2,2408.9,921229,1.00%
01 Dec 2021,2448.2,2480,2480,2437.05,769987,-0.04%
30 Nov 2021,2449.3,2476,2512.65,2424.05,1527406,-1.67%
29 Nov 2021,2490.8,2525,2528.95,2446.15,594113,-1.53%
26 Nov 2021,2529.4,2580,2589.7,2505.15,685448,-2.52%
25 Nov 2021,2594.7,2640,2640,2581.1,625134,-1.01%
24 Nov 2021,2621.05,2646.5,2657.9,2613,564230,-0.42%
23 Nov 2021,2632.2,2624.95,2646.9,2600,626376,-0.09%
22 Nov 2021,2634.6,2685,2698.2,2618.7,636253,-1.87%
18 Nov 2021,2684.85,2760,2763,2667.15,559569,-2.35%
17 Nov 2021,2749.35,2750.9,2773.65,2731.85,570038,-0.06%
16 Nov 2021,2750.9,2712.2,2769,2701,1246961,2.14%
15 Nov 2021,2693.25,2735,2784.8,2686,2023708,0.38%
12 Nov 2021,2683.05,2720,2720,2680,352693,-0.66%
11 Nov 2021,2700.9,2725,2725,2685.6,264937,-0.66%
10 Nov 2021,2718.8,2714,2731.95,2701.85,390217,0.16%
09 Nov 2021,2714.35,2694.95,2750,2683.6,723569,1.17%
08 Nov 2021,2682.9,2707.7,2709.7,2670.5,644351,0.20%
04 Nov 2021,2677.5,2650,2685,2650,93301,1.36%
03 Nov 2021,2641.45,2697,2697,2640,504184,-1.60%
02 Nov 2021,2684.3,2695,2701.55,2676.55,813089,0.13%
01 Nov 2021,2680.7,2675,2692.8,2642,502481,0.89%
29 Oct 2021,2657.1,2681,2702.85,2639,614962,-0.40%
28 Oct 2021,2667.75,2713.8,2713.8,2660,366561,-0.83%
27 Oct 2021,2690.15,2713.95,2729.35,2682,444512,-0.38%
26 Oct 2021,2700.5,2696.9,2708,2685,282346,0.51%
25 Oct 2021,2686.8,2743.95,2754.85,2679.05,326076,-2.09%
22 Oct 2021,2744.15,2774,2800,2727.45,387942,-0.46%
21 Oct 2021,2756.9,2835,2835,2725,737326,-2.10%
20 Oct 2021,2816,2863,2876,2802,424722,-2.09%
19 Oct 2021,2876.05,2904.1,2930,2865.5,447221,-0.97%
18 Oct 2021,2904.1,2939,2950,2896.2,440831,-0.81%
14 Oct 2021,2927.8,2934,2944.15,2900,572466,0.09%
13 Oct 2021,2925.2,2926,2946.85,2907.05,754779,0.29%
12 Oct 2021,2916.65,2873.9,2927.5,2855.25,956819,2.06%
11 Oct 2021,2857.8,2845,2878.55,2843.2,658779,0.55%
08 Oct 2021,2842.1,2867.75,2872,2840,300133,0.02%
07 Oct 2021,2841.65,2820,2859.35,2810,552458,1.55%
06 Oct 2021,2798.15,2840,2850,2781,468624,-1.63%
05 Oct 2021,2844.55,2853,2859.65,2840,316991,-0.39%
04 Oct 2021,2855.55,2861.55,2870,2850,386779,0.27%
01 Oct 2021,2847.95,2827.2,2851,2802.25,329726,0.55%
30 Sep 2021,2832.5,2857.3,2878.85,2827.2,920513,-1.86%
29 Sep 2021,2886.15,2915,2920.55,2865.5,613787,-1.18%
28 Sep 2021,2920.55,2927.95,2939,2891,788979,0.26%
27 Sep 2021,2912.95,2841,2928,2841,1187306,2.81%
24 Sep 2021,2833.45,2850,2862.3,2817.35,603710,-0.69%
23 Sep 2021,2853.05,2850,2882,2847.25,448036,0.21%
22 Sep 2021,2847.2,2850,2860,2825.1,561230,-0.11%
21 Sep 2021,2850.45,2890,2895,2814.4,580932,-1.35%
20 Sep 2021,2889.5,2920,2920,2873.55,442234,-1.45%
17 Sep 2021,2932.1,2941,2954.45,2896.65,1024040,0.40%
16 Sep 2021,2920.4,2889,2926,2881.9,1118060,1.58%
15 Sep 2021,2874.95,2860,2885,2860,681873,0.82%
14 Sep 2021,2851.7,2800,2861,2800,880592,2.22%
13 Sep 2021,2789.8,2770,2812.9,2770,279930,-0.25%
09 Sep 2021,2796.7,2783,2806.3,2763,403669,-0.06%
08 Sep 2021,2798.35,2799,2809.8,2780,341207,0.02%
07 Sep 2021,2797.75,2818.25,2825,2791,311022,-0.69%
06 Sep 2021,2817.2,2824.8,2830,2801,580935,0.63%
03 Sep 2021,2799.45,2732,2813.95,2732,981491,2.53%
02 Sep 2021,2730.35,2725,2738.85,2702.6,422436,-0.38%
01 Sep 2021,2740.85,2759,2764,2730.6,442282,-0.04%
31 Aug 2021,2741.85,2727,2746,2701.1,708031,0.57%
30 Aug 2021,2726.25,2680,2729,2680,518747,1.95%
27 Aug 2021,2674.05,2648,2679.9,2636,517155,1.00%
26 Aug 2021,2647.55,2675,2680,2642.5,445529,-0.99%
25 Aug 2021,2673.95,2683,2708,2670,407780,-0.07%
24 Aug 2021,2675.85,2681,2695,2652,567946,-0.18%
23 Aug 2021,2680.6,2701,2710.9,2656.5,758426,-0.63%
20 Aug 2021,2697.5,2681.2,2741,2681.2,809463,-2.39%
18 Aug 2021,2763.6,2790.5,2795,2752.5,613650,-0.68%
17 Aug 2021,2782.6,2754,2790,2713,877329,1.28%
16 Aug 2021,2747.35,2775,2777.9,2741.8,396756,-0.90%
